ts_utc,equity,buying_power,contracts
2026-06-19T23:41:32.355650+00:00,101916.95,101916.95,1
2026-06-19T23:42:02.629557+00:00,101916.95,101916.95,1
2026-06-19T23:42:32.902621+00:00,101916.95,101916.95,1
2026-06-19T23:43:03.173242+00:00,101916.95,101916.95,1
2026-06-19T23:43:33.455005+00:00,101916.95,101916.95,1
2026-06-19T23:44:03.731037+00:00,101916.95,101916.95,1
2026-06-19T23:44:34.014841+00:00,101916.95,101916.95,1
2026-06-19T23:45:04.300764+00:00,101916.95,101916.95,1
2026-06-19T23:45:34.564343+00:00,101916.95,101916.95,1
2026-06-19T23:46:04.856683+00:00,101916.95,101916.95,1
2026-06-19T23:46:35.138154+00:00,101916.95,101916.95,1
2026-06-19T23:47:05.415514+00:00,101916.95,101916.95,1
2026-06-19T23:47:35.679975+00:00,101916.95,101916.95,1
2026-06-19T23:48:05.932067+00:00,101916.95,101916.95,1
2026-06-19T23:48:36.197762+00:00,101916.95,101916.95,1
2026-06-19T23:49:06.478480+00:00,101916.95,101916.95,1
2026-06-19T23:49:36.744001+00:00,101916.95,101916.95,1
2026-06-19T23:50:07.025981+00:00,101916.95,101916.95,1
2026-06-19T23:50:37.295245+00:00,101916.95,101916.95,1
2026-06-19T23:51:07.576319+00:00,101916.95,101916.95,1
2026-06-19T23:51:37.861234+00:00,101916.95,101916.95,1
2026-06-19T23:52:08.135474+00:00,101916.95,101916.95,1
2026-06-19T23:52:38.407236+00:00,101916.95,101916.95,1
2026-06-19T23:53:08.690644+00:00,101916.95,101916.95,1
2026-06-19T23:53:38.949010+00:00,101916.95,101916.95,1
2026-06-19T23:54:09.244807+00:00,101916.95,101916.95,1
2026-06-19T23:54:39.527043+00:00,101916.95,101916.95,1
2026-06-19T23:55:09.815374+00:00,101916.95,101916.95,1
2026-06-19T23:55:40.102784+00:00,101916.95,101916.95,1
2026-06-19T23:56:10.380480+00:00,101916.95,101916.95,1
2026-06-19T23:56:40.662619+00:00,101916.95,101916.95,1
2026-06-19T23:57:10.954299+00:00,101916.95,101916.95,1
2026-06-19T23:57:41.232471+00:00,101916.95,101916.95,1
2026-06-19T23:58:11.499937+00:00,101916.95,101916.95,1
2026-06-19T23:58:41.788795+00:00,101916.95,101916.95,1
2026-06-19T23:59:12.070593+00:00,101916.95,101916.95,1
2026-06-19T23:59:42.332571+00:00,101916.95,101916.95,1
2026-06-20T00:00:12.633148+00:00,101916.95,101916.95,1
2026-06-20T00:00:42.919925+00:00,101916.95,101916.95,1
2026-06-20T00:01:13.182926+00:00,101916.95,101916.95,1
2026-06-20T00:01:43.469996+00:00,101916.95,101916.95,1
2026-06-20T00:02:13.754444+00:00,101916.95,101916.95,1
2026-06-20T00:02:44.045702+00:00,101916.95,101916.95,1
2026-06-20T00:03:14.344458+00:00,101916.95,101916.95,1
2026-06-20T00:03:44.595896+00:00,101916.95,101916.95,1
2026-06-20T00:04:14.866273+00:00,101916.95,101916.95,1
2026-06-20T00:04:45.164372+00:00,101916.95,101916.95,1
2026-06-20T00:05:15.430421+00:00,101916.95,101916.95,1
2026-06-20T00:05:45.711784+00:00,101916.95,101916.95,1
2026-06-20T00:06:15.981479+00:00,101916.95,101916.95,1
2026-06-20T00:06:46.248200+00:00,101916.95,101916.95,1
2026-06-20T00:07:16.529050+00:00,101916.95,101916.95,1
2026-06-20T00:07:46.808246+00:00,101916.95,101916.95,1
2026-06-20T00:08:17.069189+00:00,101916.95,101916.95,1
2026-06-20T00:08:47.338876+00:00,101916.95,101916.95,1
2026-06-20T00:09:17.599294+00:00,101916.95,101916.95,1
2026-06-20T00:09:47.864543+00:00,101916.95,101916.95,1
2026-06-20T00:10:18.129765+00:00,101916.95,101916.95,1
2026-06-20T00:10:48.419361+00:00,101916.95,101916.95,1
2026-06-20T00:11:18.692267+00:00,101916.95,101916.95,1
2026-06-20T00:11:48.952871+00:00,101916.95,101916.95,1
2026-06-20T00:12:19.222321+00:00,101916.95,101916.95,1
2026-06-20T00:12:49.489353+00:00,101916.95,101916.95,1
2026-06-20T00:13:19.746644+00:00,101916.95,101916.95,1
2026-06-20T00:13:51.650348+00:00,101916.95,101916.95,1
2026-06-20T00:14:21.913415+00:00,101916.95,101916.95,1
2026-06-20T00:14:52.173998+00:00,101916.95,101916.95,1
2026-06-20T00:15:22.437073+00:00,101916.95,101916.95,1
2026-06-20T00:15:52.699402+00:00,101916.95,101916.95,1
2026-06-20T00:16:22.967069+00:00,101916.95,101916.95,1
2026-06-20T00:16:53.220876+00:00,101916.95,101916.95,1
2026-06-20T00:17:23.473055+00:00,101916.95,101916.95,1
2026-06-20T00:17:53.731964+00:00,101916.95,101916.95,1
2026-06-20T00:18:24.003387+00:00,101916.95,101916.95,1
2026-06-20T00:18:54.288505+00:00,101916.95,101916.95,1
2026-06-20T00:19:24.549636+00:00,101916.95,101916.95,1
2026-06-20T00:19:54.805916+00:00,101916.95,101916.95,1
2026-06-20T00:20:25.078017+00:00,101916.95,101916.95,1
2026-06-20T00:20:55.350608+00:00,101916.95,101916.95,1
2026-06-20T00:21:25.620726+00:00,101916.95,101916.95,1
2026-06-20T00:21:55.889760+00:00,101916.95,101916.95,1
2026-06-20T00:22:26.155129+00:00,101916.95,101916.95,1
2026-06-20T00:22:56.430411+00:00,101916.95,101916.95,1
2026-06-20T00:23:26.689677+00:00,101916.95,101916.95,1
2026-06-20T00:23:56.953604+00:00,101916.95,101916.95,1
2026-06-20T00:24:27.215930+00:00,101916.95,101916.95,1
2026-06-20T00:24:57.469923+00:00,101916.95,101916.95,1
2026-06-20T00:25:27.733782+00:00,101916.95,101916.95,1
2026-06-20T00:25:58.014464+00:00,101916.95,101916.95,1
2026-06-20T00:26:28.289625+00:00,101916.95,101916.95,1
2026-06-20T00:26:58.562443+00:00,101916.95,101916.95,1
2026-06-20T00:27:28.821258+00:00,101916.95,101916.95,1
2026-06-20T00:27:59.077534+00:00,101916.95,101916.95,1
2026-06-20T00:28:29.341074+00:00,101916.95,101916.95,1
2026-06-20T00:28:59.608168+00:00,101916.95,101916.95,1
2026-06-20T00:29:29.864262+00:00,101916.95,101916.95,1
2026-06-20T00:30:00.148359+00:00,101916.95,101916.95,1
2026-06-20T00:30:30.417802+00:00,101916.95,101916.95,1
2026-06-20T00:31:00.694656+00:00,101916.95,101916.95,1
2026-06-20T00:31:30.962982+00:00,101916.95,101916.95,1
2026-06-20T00:32:01.224526+00:00,101916.95,101916.95,1
2026-06-20T00:32:31.478232+00:00,101916.95,101916.95,1
2026-06-20T00:33:01.753611+00:00,101916.95,101916.95,1
2026-06-20T00:33:32.018868+00:00,101916.95,101916.95,1
2026-06-20T00:34:02.288789+00:00,101916.95,101916.95,1
2026-06-20T00:34:32.569691+00:00,101916.95,101916.95,1
2026-06-20T00:35:02.856597+00:00,101916.95,101916.95,1
2026-06-20T00:35:33.128892+00:00,101916.95,101916.95,1
2026-06-20T00:36:03.426409+00:00,101916.95,101916.95,1
2026-06-20T00:36:33.696643+00:00,101916.95,101916.95,1
2026-06-20T00:37:03.986499+00:00,101916.95,101916.95,1
2026-06-20T00:37:34.256711+00:00,101916.95,101916.95,1
2026-06-20T00:38:04.570421+00:00,101916.95,101916.95,1
2026-06-20T00:38:34.844388+00:00,101916.95,101916.95,1
2026-06-20T00:39:05.106675+00:00,101916.95,101916.95,1
2026-06-20T00:39:35.372471+00:00,101916.95,101916.95,1
2026-06-20T00:40:05.636911+00:00,101916.95,101916.95,1
2026-06-20T00:40:35.911540+00:00,101916.95,101916.95,1
2026-06-20T00:41:06.182625+00:00,101916.95,101916.95,1
2026-06-20T00:41:36.454669+00:00,101916.95,101916.95,1
2026-06-20T00:42:06.756382+00:00,101916.95,101916.95,1
2026-06-20T00:42:37.017927+00:00,101916.95,101916.95,1
2026-06-20T00:43:07.299928+00:00,101916.95,101916.95,1
2026-06-20T00:43:37.572718+00:00,101916.95,101916.95,1
2026-06-20T00:44:07.854314+00:00,101916.95,101916.95,1
2026-06-20T00:44:38.143584+00:00,101916.95,101916.95,1
2026-06-20T00:45:08.443458+00:00,101916.95,101916.95,1
2026-06-20T00:45:38.721484+00:00,101916.95,101916.95,1
2026-06-20T00:46:08.978738+00:00,101916.95,101916.95,1
2026-06-20T00:46:39.277481+00:00,101916.95,101916.95,1
2026-06-20T00:47:09.534152+00:00,101916.95,101916.95,1
2026-06-20T00:47:40.813682+00:00,101916.95,101916.95,1
2026-06-20T00:48:11.081027+00:00,101916.95,101916.95,1
2026-06-20T00:48:41.366296+00:00,101916.95,101916.95,1
2026-06-20T00:49:11.657987+00:00,101916.95,101916.95,1
2026-06-20T00:49:41.929458+00:00,101916.95,101916.95,1
2026-06-20T00:50:12.189585+00:00,101916.95,101916.95,1
2026-06-20T00:50:42.456464+00:00,101916.95,101916.95,1
2026-06-20T00:51:12.751834+00:00,101916.95,101916.95,1
2026-06-20T00:51:43.027201+00:00,101916.95,101916.95,1
2026-06-20T00:52:13.305188+00:00,101916.95,101916.95,1
2026-06-20T00:52:43.583381+00:00,101916.95,101916.95,1
2026-06-20T00:53:13.842856+00:00,101916.95,101916.95,1
2026-06-20T00:53:44.126294+00:00,101916.95,101916.95,1
2026-06-20T00:54:14.403164+00:00,101916.95,101916.95,1
2026-06-20T00:54:44.671202+00:00,101916.95,101916.95,1
2026-06-20T00:55:14.951563+00:00,101916.95,101916.95,1
2026-06-20T00:55:45.223630+00:00,101916.95,101916.95,1
2026-06-20T00:56:15.514039+00:00,101916.95,101916.95,1
2026-06-20T00:56:45.785461+00:00,101916.95,101916.95,1
2026-06-20T00:57:16.066056+00:00,101916.95,101916.95,1
2026-06-20T00:57:46.331400+00:00,101916.95,101916.95,1
2026-06-20T00:58:16.590017+00:00,101916.95,101916.95,1
2026-06-20T00:58:46.875320+00:00,101916.95,101916.95,1
2026-06-20T00:59:17.132079+00:00,101916.95,101916.95,1
2026-06-20T00:59:47.391061+00:00,101916.95,101916.95,1
2026-06-20T01:00:17.655703+00:00,101916.95,101916.95,1
2026-06-20T01:00:47.935088+00:00,101916.95,101916.95,1
2026-06-20T01:01:18.193273+00:00,101916.95,101916.95,1
2026-06-20T01:01:48.444321+00:00,101916.95,101916.95,1
2026-06-20T01:02:18.705673+00:00,101916.95,101916.95,1
2026-06-20T01:02:49.003741+00:00,101916.95,101916.95,1
2026-06-20T01:03:19.275340+00:00,101916.95,101916.95,1
2026-06-20T01:03:49.631582+00:00,101916.95,101916.95,1
2026-06-20T01:04:19.890873+00:00,101916.95,101916.95,1
2026-06-20T01:04:50.174189+00:00,101916.95,101916.95,1
2026-06-20T01:05:20.444220+00:00,101916.95,101916.95,1
2026-06-20T01:05:50.727340+00:00,101916.95,101916.95,1
2026-06-20T01:06:21.000020+00:00,101916.95,101916.95,1
2026-06-20T01:06:51.287231+00:00,101916.95,101916.95,1
2026-06-20T01:07:21.556764+00:00,101916.95,101916.95,1
2026-06-20T01:07:51.842385+00:00,101916.95,101916.95,1
2026-06-20T01:08:22.110420+00:00,101916.95,101916.95,1
2026-06-20T01:08:52.388979+00:00,101916.95,101916.95,1
2026-06-20T01:09:22.657249+00:00,101916.95,101916.95,1
2026-06-20T01:09:52.944577+00:00,101916.95,101916.95,1
2026-06-20T01:10:23.230156+00:00,101916.95,101916.95,1
2026-06-20T01:10:54.482743+00:00,101916.95,101916.95,1
2026-06-20T01:11:24.755738+00:00,101916.95,101916.95,1
2026-06-20T01:11:55.045923+00:00,101916.95,101916.95,1
2026-06-20T01:12:25.309844+00:00,101916.95,101916.95,1
2026-06-20T01:12:55.591706+00:00,101916.95,101916.95,1
2026-06-20T01:13:25.858488+00:00,101916.95,101916.95,1
2026-06-20T01:13:56.137861+00:00,101916.95,101916.95,1
2026-06-20T01:14:26.407144+00:00,101916.95,101916.95,1
2026-06-20T01:14:56.673067+00:00,101916.95,101916.95,1
2026-06-20T01:15:27.049318+00:00,101916.95,101916.95,1
2026-06-20T01:15:57.319844+00:00,101916.95,101916.95,1
2026-06-20T01:16:27.591601+00:00,101916.95,101916.95,1
2026-06-20T01:16:57.884794+00:00,101916.95,101916.95,1
2026-06-20T01:17:28.155921+00:00,101916.95,101916.95,1
2026-06-20T01:17:58.432674+00:00,101916.95,101916.95,1
2026-06-20T01:18:28.705909+00:00,101916.95,101916.95,1
2026-06-20T01:18:58.986381+00:00,101916.95,101916.95,1
2026-06-20T01:19:29.247632+00:00,101916.95,101916.95,1
2026-06-20T01:19:59.522694+00:00,101916.95,101916.95,1
2026-06-20T01:20:29.786042+00:00,101916.95,101916.95,1
2026-06-20T01:21:00.062797+00:00,101916.95,101916.95,1
2026-06-20T01:21:30.343413+00:00,101916.95,101916.95,1
2026-06-20T01:22:00.626624+00:00,101916.95,101916.95,1
2026-06-20T01:22:30.910613+00:00,101916.95,101916.95,1
2026-06-20T01:23:01.175304+00:00,101916.95,101916.95,1
2026-06-20T01:23:31.449335+00:00,101916.95,101916.95,1
2026-06-20T01:24:01.720332+00:00,101916.95,101916.95,1
2026-06-20T01:24:31.989475+00:00,101916.95,101916.95,1
2026-06-20T01:25:02.267849+00:00,101916.95,101916.95,1
2026-06-20T01:25:32.535724+00:00,101916.95,101916.95,1
2026-06-20T01:26:02.816219+00:00,101916.95,101916.95,1
2026-06-20T01:26:33.075838+00:00,101916.95,101916.95,1
2026-06-20T01:27:03.339178+00:00,101916.95,101916.95,1
2026-06-20T01:27:33.614907+00:00,101916.95,101916.95,1
2026-06-20T01:28:03.882016+00:00,101916.95,101916.95,1
2026-06-20T01:28:34.156357+00:00,101916.95,101916.95,1
2026-06-20T01:29:04.419913+00:00,101916.95,101916.95,1
2026-06-20T01:29:34.681847+00:00,101916.95,101916.95,1
2026-06-20T01:30:04.964790+00:00,101916.95,101916.95,1
2026-06-20T01:30:35.241809+00:00,101916.95,101916.95,1
2026-06-20T01:31:05.526492+00:00,101916.95,101916.95,1
2026-06-20T01:31:35.800991+00:00,101916.95,101916.95,1
2026-06-20T01:32:06.089908+00:00,101916.95,101916.95,1
2026-06-20T01:32:36.350565+00:00,101916.95,101916.95,1
2026-06-20T01:33:06.620927+00:00,101916.95,101916.95,1
2026-06-20T01:33:36.891110+00:00,101916.95,101916.95,1
2026-06-20T01:34:07.210292+00:00,101916.95,101916.95,1
2026-06-20T01:34:37.489367+00:00,101916.95,101916.95,1
2026-06-20T01:35:07.788736+00:00,101916.95,101916.95,1
2026-06-20T01:35:38.069420+00:00,101916.95,101916.95,1
2026-06-20T01:36:08.373565+00:00,101916.95,101916.95,1
2026-06-20T01:36:38.640114+00:00,101916.95,101916.95,1
2026-06-20T01:37:08.941833+00:00,101916.95,101916.95,1
2026-06-20T01:37:39.221417+00:00,101916.95,101916.95,1
2026-06-20T01:38:09.527045+00:00,101916.95,101916.95,1
2026-06-20T01:38:39.800216+00:00,101916.95,101916.95,1
2026-06-20T01:39:10.079243+00:00,101916.95,101916.95,1
2026-06-20T01:39:40.350291+00:00,101916.95,101916.95,1
2026-06-20T01:40:10.642073+00:00,101916.95,101916.95,1
2026-06-20T01:40:40.912341+00:00,101916.95,101916.95,1
2026-06-20T01:41:11.188803+00:00,101916.95,101916.95,1
2026-06-20T01:41:41.467411+00:00,101916.95,101916.95,1
2026-06-20T01:42:11.735008+00:00,101916.95,101916.95,1
2026-06-20T01:42:42.019944+00:00,101916.95,101916.95,1
2026-06-20T01:43:12.304547+00:00,101916.95,101916.95,1
2026-06-20T01:43:42.573558+00:00,101916.95,101916.95,1
2026-06-20T01:44:12.870231+00:00,101916.95,101916.95,1
2026-06-20T01:44:43.138690+00:00,101916.95,101916.95,1
2026-06-20T01:45:13.406795+00:00,101916.95,101916.95,1
2026-06-20T01:45:43.684379+00:00,101916.95,101916.95,1
2026-06-20T01:46:13.954559+00:00,101916.95,101916.95,1
2026-06-20T01:46:44.220119+00:00,101916.95,101916.95,1
2026-06-20T01:47:14.497973+00:00,101916.95,101916.95,1
2026-06-20T01:47:44.772095+00:00,101916.95,101916.95,1
2026-06-20T01:48:15.058524+00:00,101916.95,101916.95,1
2026-06-20T01:48:45.357576+00:00,101916.95,101916.95,1
2026-06-20T01:49:15.626346+00:00,101916.95,101916.95,1
2026-06-20T01:49:45.892824+00:00,101916.95,101916.95,1
2026-06-20T01:50:16.197929+00:00,101916.95,101916.95,1
2026-06-20T01:50:46.476864+00:00,101916.95,101916.95,1
2026-06-20T01:51:16.763895+00:00,101916.95,101916.95,1
2026-06-20T01:51:47.032185+00:00,101916.95,101916.95,1
2026-06-20T01:52:17.306613+00:00,101916.95,101916.95,1
2026-06-20T01:52:47.607169+00:00,101916.95,101916.95,1
2026-06-20T01:53:17.867524+00:00,101916.95,101916.95,1
2026-06-20T01:53:48.141365+00:00,101916.95,101916.95,1
2026-06-20T01:54:18.404932+00:00,101916.95,101916.95,1
2026-06-20T01:54:48.693628+00:00,101916.95,101916.95,1
2026-06-20T01:55:18.963507+00:00,101916.95,101916.95,1
2026-06-20T01:55:49.220533+00:00,101916.95,101916.95,1
2026-06-20T01:56:19.491735+00:00,101916.95,101916.95,1
2026-06-20T01:56:49.779357+00:00,101916.95,101916.95,1
2026-06-20T01:57:20.053015+00:00,101916.95,101916.95,1
2026-06-20T01:57:50.357581+00:00,101916.95,101916.95,1
2026-06-20T01:58:20.621483+00:00,101916.95,101916.95,1
2026-06-20T01:58:50.914620+00:00,101916.95,101916.95,1
2026-06-20T01:59:21.172352+00:00,101916.95,101916.95,1
2026-06-20T01:59:51.446925+00:00,101916.95,101916.95,1
2026-06-20T02:00:21.711680+00:00,101916.95,101916.95,1
2026-06-20T02:00:52.019098+00:00,101916.95,101916.95,1
2026-06-20T02:01:22.280358+00:00,101916.95,101916.95,1
2026-06-20T02:01:53.528583+00:00,101916.95,101916.95,1
2026-06-20T02:02:23.812490+00:00,101916.95,101916.95,1
2026-06-20T02:02:54.087050+00:00,101916.95,101916.95,1
2026-06-20T02:03:24.342695+00:00,101916.95,101916.95,1
2026-06-20T02:03:54.647087+00:00,101916.95,101916.95,1
2026-06-20T02:04:24.927042+00:00,101916.95,101916.95,1
2026-06-20T02:04:55.196927+00:00,101916.95,101916.95,1
2026-06-20T02:05:25.467065+00:00,101916.95,101916.95,1
2026-06-20T02:05:55.751572+00:00,101916.95,101916.95,1
2026-06-20T02:06:26.039571+00:00,101916.95,101916.95,1
2026-06-20T02:06:56.323051+00:00,101916.95,101916.95,1
2026-06-20T02:07:26.594590+00:00,101916.95,101916.95,1
2026-06-20T02:07:57.028992+00:00,101916.95,101916.95,1
2026-06-20T02:08:27.304436+00:00,101916.95,101916.95,1
2026-06-20T02:08:57.595888+00:00,101916.95,101916.95,1
2026-06-20T02:09:27.858091+00:00,101916.95,101916.95,1
2026-06-20T02:09:58.147450+00:00,101916.95,101916.95,1
2026-06-20T02:10:28.416286+00:00,101916.95,101916.95,1
2026-06-20T02:10:58.689249+00:00,101916.95,101916.95,1
2026-06-20T02:11:28.950077+00:00,101916.95,101916.95,1
2026-06-20T02:11:59.231642+00:00,101916.95,101916.95,1
2026-06-20T02:12:29.505172+00:00,101916.95,101916.95,1
2026-06-20T02:12:59.789766+00:00,101916.95,101916.95,1
2026-06-20T02:13:30.057763+00:00,101916.95,101916.95,1
2026-06-20T02:14:00.348492+00:00,101916.95,101916.95,1
2026-06-20T02:14:30.603931+00:00,101916.95,101916.95,1
2026-06-20T02:15:00.918001+00:00,101916.95,101916.95,1
2026-06-20T02:15:31.187147+00:00,101916.95,101916.95,1
2026-06-20T02:16:01.490718+00:00,101916.95,101916.95,1
2026-06-20T02:16:31.752619+00:00,101916.95,101916.95,1
2026-06-20T02:17:02.060770+00:00,101916.95,101916.95,1
2026-06-20T02:17:32.343750+00:00,101916.95,101916.95,1
2026-06-20T02:18:02.641685+00:00,101916.95,101916.95,1
2026-06-20T02:18:32.914669+00:00,101916.95,101916.95,1
2026-06-20T02:19:03.199719+00:00,101916.95,101916.95,1
2026-06-20T02:19:33.453507+00:00,101916.95,101916.95,1
2026-06-20T02:20:03.749705+00:00,101916.95,101916.95,1
2026-06-20T02:20:34.022689+00:00,101916.95,101916.95,1
2026-06-20T02:21:04.307117+00:00,101916.95,101916.95,1
2026-06-20T02:21:34.570212+00:00,101916.95,101916.95,1
2026-06-20T02:22:04.861552+00:00,101916.95,101916.95,1
2026-06-20T02:22:35.145228+00:00,101916.95,101916.95,1
2026-06-20T02:23:05.436712+00:00,101916.95,101916.95,1
2026-06-20T02:23:35.694554+00:00,101916.95,101916.95,1
2026-06-20T02:24:05.963859+00:00,101916.95,101916.95,1
2026-06-20T02:24:36.258409+00:00,101916.95,101916.95,1
2026-06-20T02:25:06.542057+00:00,101916.95,101916.95,1
2026-06-20T02:25:36.807569+00:00,101916.95,101916.95,1
2026-06-20T02:26:07.062389+00:00,101916.95,101916.95,1
2026-06-20T02:26:37.351863+00:00,101916.95,101916.95,1
2026-06-20T02:27:07.625345+00:00,101916.95,101916.95,1
2026-06-20T02:27:37.897498+00:00,101916.95,101916.95,1
2026-06-20T02:28:08.160811+00:00,101916.95,101916.95,1
2026-06-20T02:28:38.450133+00:00,101916.95,101916.95,1
2026-06-20T02:29:08.726355+00:00,101916.95,101916.95,1
2026-06-20T02:29:38.995356+00:00,101916.95,101916.95,1
2026-06-20T02:30:09.281050+00:00,101916.95,101916.95,1
2026-06-20T02:30:39.560784+00:00,101916.95,101916.95,1
2026-06-20T02:31:09.830403+00:00,101916.95,101916.95,1
2026-06-20T02:31:40.097343+00:00,101916.95,101916.95,1
2026-06-20T02:32:10.361265+00:00,101916.95,101916.95,1
2026-06-20T02:32:40.640057+00:00,101916.95,101916.95,1
2026-06-20T02:33:10.946551+00:00,101916.95,101916.95,1
2026-06-20T02:33:41.232092+00:00,101916.95,101916.95,1
2026-06-20T02:34:11.518622+00:00,101916.95,101916.95,1
2026-06-20T02:34:41.786137+00:00,101916.95,101916.95,1
2026-06-20T02:35:12.084051+00:00,101916.95,101916.95,1
2026-06-20T02:35:42.368749+00:00,101916.95,101916.95,1
2026-06-20T02:36:12.644663+00:00,101916.95,101916.95,1
2026-06-20T02:36:42.919723+00:00,101916.95,101916.95,1
2026-06-20T02:37:13.194588+00:00,101916.95,101916.95,1
2026-06-20T02:37:43.480787+00:00,101916.95,101916.95,1
2026-06-20T02:38:13.765882+00:00,101916.95,101916.95,1
2026-06-20T02:38:44.053222+00:00,101916.95,101916.95,1
2026-06-20T02:39:14.316570+00:00,101916.95,101916.95,1
2026-06-20T02:39:44.619522+00:00,101916.95,101916.95,1
2026-06-20T02:40:14.905703+00:00,101916.95,101916.95,1
2026-06-20T02:40:45.181212+00:00,101916.95,101916.95,1
2026-06-20T02:41:15.449157+00:00,101916.95,101916.95,1
2026-06-20T02:41:45.725280+00:00,101916.95,101916.95,1
2026-06-20T02:42:16.025844+00:00,101916.95,101916.95,1
2026-06-20T02:42:46.317175+00:00,101916.95,101916.95,1
2026-06-20T02:43:16.581018+00:00,101916.95,101916.95,1
2026-06-20T02:43:46.918234+00:00,101916.95,101916.95,1
2026-06-20T02:44:17.180501+00:00,101916.95,101916.95,1
2026-06-20T02:44:47.457370+00:00,101916.95,101916.95,1
2026-06-20T02:45:17.721662+00:00,101916.95,101916.95,1
2026-06-20T02:45:48.998373+00:00,101916.95,101916.95,1
2026-06-20T02:46:19.249101+00:00,101916.95,101916.95,1
2026-06-20T02:46:49.531829+00:00,101916.95,101916.95,1
2026-06-20T02:47:19.799564+00:00,101916.95,101916.95,1
2026-06-20T02:47:50.079891+00:00,101916.95,101916.95,1
2026-06-20T02:48:20.356984+00:00,101916.95,101916.95,1
2026-06-20T02:48:50.628151+00:00,101916.95,101916.95,1
2026-06-20T02:49:20.904676+00:00,101916.95,101916.95,1
2026-06-20T02:49:51.172875+00:00,101916.95,101916.95,1
2026-06-20T02:50:21.439093+00:00,101916.95,101916.95,1
2026-06-20T02:50:51.716832+00:00,101916.95,101916.95,1
2026-06-20T02:51:21.984437+00:00,101916.95,101916.95,1
2026-06-20T02:51:52.262001+00:00,101916.95,101916.95,1
2026-06-20T02:52:22.682488+00:00,101916.95,101916.95,1
2026-06-20T02:52:52.960990+00:00,101916.95,101916.95,1
2026-06-20T02:53:23.242339+00:00,101916.95,101916.95,1
2026-06-20T02:53:53.513620+00:00,101916.95,101916.95,1
2026-06-20T02:54:23.780206+00:00,101916.95,101916.95,1
2026-06-20T02:54:54.095654+00:00,101916.95,101916.95,1
2026-06-20T02:55:24.360789+00:00,101916.95,101916.95,1
2026-06-20T02:55:54.638604+00:00,101916.95,101916.95,1
2026-06-20T02:56:24.899287+00:00,101916.95,101916.95,1
2026-06-20T02:56:55.199782+00:00,101916.95,101916.95,1
2026-06-20T02:57:25.467389+00:00,101916.95,101916.95,1
2026-06-20T02:57:55.755369+00:00,101916.95,101916.95,1
2026-06-20T02:58:26.023459+00:00,101916.95,101916.95,1
2026-06-20T02:58:56.314536+00:00,101916.95,101916.95,1
2026-06-20T02:59:26.580362+00:00,101916.95,101916.95,1
2026-06-20T02:59:56.849813+00:00,101916.95,101916.95,1
2026-06-20T03:00:27.115075+00:00,101916.95,101916.95,1
2026-06-20T03:00:57.380797+00:00,101916.95,101916.95,1
2026-06-20T03:01:27.664866+00:00,101916.95,101916.95,1
2026-06-20T03:01:57.953930+00:00,101916.95,101916.95,1
2026-06-20T03:02:28.228618+00:00,101916.95,101916.95,1
2026-06-20T03:02:58.498713+00:00,101916.95,101916.95,1
2026-06-20T03:03:28.760524+00:00,101916.95,101916.95,1
2026-06-20T03:03:59.041565+00:00,101916.95,101916.95,1
2026-06-20T03:04:29.320178+00:00,101916.95,101916.95,1
2026-06-20T03:05:00.792520+00:00,101916.95,101916.95,1
2026-06-20T03:05:31.063941+00:00,101916.95,101916.95,1
2026-06-20T03:06:01.356131+00:00,101916.95,101916.95,1
2026-06-20T03:06:31.634408+00:00,101916.95,101916.95,1
2026-06-20T03:07:01.931013+00:00,101916.95,101916.95,1
2026-06-20T03:07:32.195619+00:00,101916.95,101916.95,1
2026-06-20T03:08:02.491162+00:00,101916.95,101916.95,1
2026-06-20T03:08:32.763622+00:00,101916.95,101916.95,1
2026-06-20T03:09:03.032916+00:00,101916.95,101916.95,1
2026-06-20T03:09:33.281654+00:00,101916.95,101916.95,1
2026-06-20T03:10:03.595818+00:00,101916.95,101916.95,1
2026-06-20T03:10:33.857042+00:00,101916.95,101916.95,1
2026-06-20T03:11:04.117380+00:00,101916.95,101916.95,1
2026-06-20T03:11:34.377064+00:00,101916.95,101916.95,1
2026-06-20T03:12:04.658140+00:00,101916.95,101916.95,1
2026-06-20T03:12:34.929233+00:00,101916.95,101916.95,1
2026-06-20T03:13:05.201664+00:00,101916.95,101916.95,1
2026-06-20T03:13:35.494727+00:00,101916.95,101916.95,1
2026-06-20T03:14:05.772565+00:00,101916.95,101916.95,1
2026-06-20T03:14:36.055968+00:00,101916.95,101916.95,1
2026-06-20T03:15:06.362597+00:00,101916.95,101916.95,1
2026-06-20T03:15:36.631153+00:00,101916.95,101916.95,1
2026-06-20T03:16:06.927925+00:00,101916.95,101916.95,1
2026-06-20T03:16:37.218530+00:00,101916.95,101916.95,1
2026-06-20T03:17:07.491993+00:00,101916.95,101916.95,1
2026-06-20T03:17:37.766365+00:00,101916.95,101916.95,1
2026-06-20T03:18:08.057380+00:00,101916.95,101916.95,1
2026-06-20T03:18:38.319630+00:00,101916.95,101916.95,1
2026-06-20T03:19:08.593928+00:00,101916.95,101916.95,1
2026-06-20T03:19:38.865921+00:00,101916.95,101916.95,1
2026-06-20T03:20:09.155851+00:00,101916.95,101916.95,1
2026-06-20T03:20:39.440038+00:00,101916.95,101916.95,1
2026-06-20T03:21:09.696049+00:00,101916.95,101916.95,1
