day,contract,arm,arm_hash,delay,cost,quantity,gross,costs,net,turnover,exposure_contract_minutes,eligible,exclusion
2025-05-30,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-139.5,2.24,-141.74,2,359,True,
2025-06-02,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,52.0,2.24,49.76,2,89,True,
2025-06-03,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,77.5,2.24,75.26,2,299,True,
2025-06-04,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-05,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-478.5,4.48,-482.98,4,119,True,
2025-06-06,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-09,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-10,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-11,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-12,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-13,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-16,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,12.0,2.24,9.76,2,359,True,
2025-06-17,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-5.0,2.24,-7.24,2,89,True,
2025-06-18,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-244.0,2.24,-246.24,2,329,True,
2025-06-23,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,283.5,2.24,281.26,2,359,True,
2025-06-24,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,77.5,2.24,75.26,2,269,True,
2025-06-25,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-06-26,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,69.0,2.24,66.76,2,149,True,
2025-06-27,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-75.0,2.24,-77.24,2,359,True,
2025-06-30,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-01,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-30.5,2.24,-32.74,2,299,True,
2025-07-02,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,98.0,2.24,95.76,2,329,True,
2025-07-08,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-09,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-105.0,2.24,-107.24,2,359,True,
2025-07-10,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-168.0,2.24,-170.24,2,359,True,
2025-07-11,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-14,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-8.0,2.24,-10.24,2,179,True,
2025-07-15,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-16,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-194.5,2.24,-196.74,2,359,True,
2025-07-17,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,107.5,2.24,105.26,2,299,True,
2025-07-18,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-61.5,2.24,-63.74,2,329,True,
2025-07-21,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-111.5,2.24,-113.74,2,359,True,
2025-07-22,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-196.5,2.24,-198.74,2,359,True,
2025-07-23,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-24,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-25,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-93.5,2.24,-95.74,2,209,True,
2025-07-28,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-29,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-30,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-07-31,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,106.5,2.24,104.26,2,119,True,
2025-08-01,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-108.0,2.24,-110.24,2,359,True,
2025-08-04,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,87.0,2.24,84.76,2,359,True,
2025-08-05,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,60.0,2.24,57.76,2,299,True,
2025-08-06,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,275.0,2.24,272.76,2,299,True,
2025-08-07,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-08,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,151.5,2.24,149.26,2,359,True,
2025-08-11,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-12,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,220.0,2.24,217.76,2,269,True,
2025-08-13,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-14,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-15,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-22.5,2.24,-24.740000000000002,2,359,True,
2025-08-18,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-19,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,406.0,2.24,403.76,2,359,True,
2025-08-20,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-271.5,2.24,-273.74,2,359,True,
2025-08-21,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-22,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-7.5,2.24,-9.74,2,329,True,
2025-08-25,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-26,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-27,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-08-28,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,52.0,2.24,49.76,2,209,True,
2025-09-03,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-09-04,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,91.0,2.24,88.76,2,59,True,
2025-09-05,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-09-08,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-88.0,2.24,-90.24,2,359,True,
2025-09-09,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-09-10,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-09-11,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-09-12,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-09-15,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,105.0,2.24,102.76,2,359,True,
2025-09-16,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-09-17,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,9.0,2.24,6.76,2,359,True,
2025-09-18,MNQU25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-200.5,2.24,-202.74,2,329,True,
2025-09-22,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,43.0,2.24,40.76,2,209,True,
2025-09-23,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,204.5,2.24,202.26,2,359,True,
2025-09-24,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-125.0,2.24,-127.24,2,239,True,
2025-09-25,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-357.0,2.24,-359.24,2,359,True,
2025-09-26,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,7.0,2.24,4.76,2,359,True,
2025-09-29,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-205.0,2.24,-207.24,2,359,True,
2025-09-30,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-10-01,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,69.5,2.24,67.26,2,149,True,
2025-10-02,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-10-03,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-78.5,2.24,-80.74,2,119,True,
2025-10-06,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-10-07,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,36.5,2.24,34.26,2,269,True,
2025-10-08,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,283.5,2.24,281.26,2,359,True,
2025-10-09,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-133.5,2.24,-135.74,2,269,True,
2025-10-10,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,1411.5,2.24,1409.26,2,299,True,
2025-10-13,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,38.5,2.24,36.26,2,359,True,
2025-10-14,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-521.0,2.24,-523.24,2,113,True,
2025-10-15,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-516.0,2.24,-518.24,2,150,True,
2025-10-16,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-259.5,2.24,-261.74,2,89,True,
2025-10-17,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,198.5,2.24,196.26,2,329,True,
2025-10-20,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,143.0,2.24,140.76,2,359,True,
2025-10-21,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-137.5,2.24,-139.74,2,359,True,
2025-10-22,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,141.5,2.24,139.26,2,329,True,
2025-10-23,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,223.5,2.24,221.26,2,359,True,
2025-10-24,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-10-27,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-10-28,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-10-29,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-10-30,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,343.0,2.24,340.76,2,329,True,
2025-10-31,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-11-03,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-11-04,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-11-05,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,116.0,2.24,113.76,2,359,True,
2025-11-06,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,453.5,2.24,451.26,2,359,True,
2025-11-07,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-383.5,2.24,-385.74,2,359,True,
2025-11-10,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,157.5,2.24,155.26,2,359,True,
2025-11-11,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-11-12,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-11-13,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,593.5,2.24,591.26,2,359,True,
2025-11-14,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-247.5,2.24,-249.74,2,269,True,
2025-11-17,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-266.0,2.24,-268.24,2,59,True,
2025-11-18,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-479.5,2.24,-481.74,2,178,True,
2025-11-19,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-506.5,2.24,-508.74,2,124,True,
2025-11-20,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,681.0,2.24,678.76,2,209,True,
2025-11-21,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-370.0,2.24,-372.24,2,119,True,
2025-11-24,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,464.0,2.24,461.76,2,359,True,
2025-11-25,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-11-26,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-02,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-03,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-04,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-05,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-240.0,2.24,-242.24,2,329,True,
2025-12-08,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-09,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-10,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-11,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-518.5,2.24,-520.74,2,217,True,
2025-12-12,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,221.0,2.24,218.76,2,329,True,
2025-12-15,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-3.0,2.24,-5.24,2,329,True,
2025-12-16,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-17,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,351.5,2.24,349.26,2,299,True,
2025-12-18,MNQZ25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-22,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-23,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-29,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-30,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2025-12-31,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,65.0,2.24,62.76,2,29,True,
2026-01-05,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-01-06,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,102.5,2.24,100.26,2,359,True,
2026-01-07,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-277.0,2.24,-279.24,2,239,True,
2026-01-08,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-184.5,2.24,-186.74,2,359,True,
2026-01-09,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,169.5,2.24,167.26,2,329,True,
2026-01-12,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-01-13,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-147.0,2.24,-149.24,2,329,True,
2026-01-14,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-196.0,2.24,-198.24,2,359,True,
2026-01-15,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-01-16,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-01-21,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,285.0,2.24,282.76,2,359,True,
2026-01-22,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-01-23,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-198.0,2.24,-200.24,2,299,True,
2026-01-26,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-92.5,2.24,-94.74,2,299,True,
2026-01-27,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-01-28,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-01-29,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-368.0,2.24,-370.24,2,359,True,
2026-01-30,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-7.0,2.24,-9.24,2,179,True,
2026-02-02,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,8.5,2.24,6.26,2,329,True,
2026-02-03,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,328.5,2.24,326.26,2,359,True,
2026-02-04,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,312.5,2.24,310.26,2,359,True,
2026-02-05,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-437.0,2.24,-439.24,2,81,True,
2026-02-06,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,259.5,2.24,257.26,2,269,True,
2026-02-09,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-32.5,2.24,-34.74,2,269,True,
2026-02-10,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-02-11,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-02-12,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,502.5,2.24,500.26,2,299,True,
2026-02-13,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-02-18,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,6.5,2.24,4.26,2,359,True,
2026-02-19,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,0.0,0.0,0.0,0,0,True,
2026-02-20,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-59.5,2.24,-61.74,2,299,True,
2026-02-23,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,-34.0,2.24,-36.24,2,299,True,
2026-02-24,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,27.0,2.24,24.759999999999998,2,329,True,
2026-02-25,MNQH26,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,2.24,1,82.0,2.24,79.76,2,359,True,
