day,contract,arm,arm_hash,delay,direction,entry_event_timestamp,entry_signal_timestamp,entry_fill_timestamp,exit_event_timestamp,exit_fill_timestamp,exit_fill_time_basis,entry_signal_price,exit_signal_price,entry_fill,exit_fill,quantity,gross,costs,net,exit_reason,entry_slope,entry_r2,entry_efficiency,entry_displacement,eligible,exclusion
2024-12-30,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2024-12-30T10:02:00-05:00,2024-12-30T10:00:00-05:00,2024-12-30T10:01:00-05:00,2024-12-30T12:45:00-05:00,,intrabar_unknown_within_event_minute,21289.0,21539.0,21265.5,21539.0,1,-547.0,2.24,-549.24,CAT_STOP,-2.4603448275862068,0.595286334612475,0.2780298120544394,-107.25,True,
2024-12-31,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2024-12-31T11:32:00-05:00,2024-12-31T11:30:00-05:00,2024-12-31T11:31:00-05:00,2024-12-31T16:00:00-05:00,2024-12-31T16:00:00-05:00,session_close_proxy,21299.5,21220.75,21303.5,21220.75,1,165.5,2.24,163.26,EOD_CLOSE_PROXY,-1.6838153503893214,0.6317175332034921,0.26258992805755393,-73.0,True,
2025-01-03,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-01-03T10:02:00-05:00,2025-01-03T10:00:00-05:00,2025-01-03T10:01:00-05:00,2025-01-03T16:00:00-05:00,2025-01-03T16:00:00-05:00,session_close_proxy,21383.5,21508.25,21368.0,21508.25,1,280.5,2.24,278.26,EOD_CLOSE_PROXY,0.9195773081201335,0.05817323031420602,0.1664779161947905,73.5,True,
2025-01-06,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-01-06T10:02:00-05:00,2025-01-06T10:00:00-05:00,2025-01-06T10:01:00-05:00,2025-01-06T16:00:00-05:00,2025-01-06T16:00:00-05:00,session_close_proxy,21818.75,21750.0,21816.25,21750.0,1,-132.5,2.24,-134.74,EOD_CLOSE_PROXY,2.5709677419354837,0.6946176168009052,0.19875776397515527,64.0,True,
2025-01-07,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-01-07T10:32:00-05:00,2025-01-07T10:30:00-05:00,2025-01-07T10:31:00-05:00,2025-01-07T16:00:00-05:00,2025-01-07T16:00:00-05:00,session_close_proxy,21578.0,21359.5,21549.0,21359.5,1,379.0,2.24,376.76,EOD_CLOSE_PROXY,-0.9129032258064517,0.07304588166585685,0.15867158671586715,-75.25,True,
2025-01-08,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-01-08T12:32:00-05:00,2025-01-08T12:30:00-05:00,2025-01-08T12:31:00-05:00,2025-01-08T16:00:00-05:00,2025-01-08T16:00:00-05:00,session_close_proxy,21191.0,21360.25,21181.25,21360.25,1,-358.0,2.24,-360.24,EOD_CLOSE_PROXY,-5.43131256952169,0.9515899813617767,0.7408123791102514,-191.5,True,
2025-01-14,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-01-14T12:02:00-05:00,2025-01-14T12:00:00-05:00,2025-01-14T12:01:00-05:00,2025-01-14T16:00:00-05:00,2025-01-14T16:00:00-05:00,session_close_proxy,20823.0,20923.75,20810.5,20923.75,1,-226.5,2.24,-228.74,EOD_CLOSE_PROXY,-3.184983314794216,0.8264818002383153,0.4875,-97.5,True,
2025-01-15,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-01-15T10:02:00-05:00,2025-01-15T10:00:00-05:00,2025-01-15T10:01:00-05:00,2025-01-15T16:00:00-05:00,2025-01-15T16:00:00-05:00,session_close_proxy,21327.25,21396.0,21355.0,21396.0,1,82.0,2.24,79.76,EOD_CLOSE_PROXY,3.5911568409343717,0.6922158216101084,0.26515704894083275,90.75,True,
2025-01-22,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-01-22T10:02:00-05:00,2025-01-22T10:00:00-05:00,2025-01-22T10:01:00-05:00,2025-01-22T16:00:00-05:00,2025-01-22T16:00:00-05:00,session_close_proxy,22014.0,21997.25,22020.5,21997.25,1,-46.5,2.24,-48.74,EOD_CLOSE_PROXY,2.8783092324805337,0.7520273037129893,0.3695852534562212,100.25,True,
2025-01-24,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-01-24T14:02:00-05:00,2025-01-24T14:00:00-05:00,2025-01-24T14:01:00-05:00,2025-01-24T16:00:00-05:00,2025-01-24T16:00:00-05:00,session_close_proxy,21867.75,21908.5,21876.5,21908.5,1,-64.0,2.24,-66.24,EOD_CLOSE_PROXY,-2.06357063403782,0.849136391268474,0.43605546995377503,-70.75,True,
2025-01-28,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-01-28T10:32:00-05:00,2025-01-28T10:30:00-05:00,2025-01-28T10:31:00-05:00,2025-01-28T16:00:00-05:00,2025-01-28T16:00:00-05:00,session_close_proxy,21467.25,21575.75,21469.25,21575.75,1,213.0,2.24,210.76,EOD_CLOSE_PROXY,4.737430478309233,0.7960707253097545,0.5481727574750831,165.0,True,
2025-01-29,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-01-29T14:32:00-05:00,2025-01-29T14:30:00-05:00,2025-01-29T14:31:00-05:00,2025-01-29T16:00:00-05:00,2025-01-29T16:00:00-05:00,session_close_proxy,21400.25,21530.0,21409.75,21530.0,1,-240.5,2.24,-242.74,EOD_CLOSE_PROXY,-1.3549499443826474,0.41793575744581485,0.046661880832735106,-16.25,True,
2025-01-31,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-01-31T10:02:00-05:00,2025-01-31T10:00:00-05:00,2025-01-31T10:01:00-05:00,2025-01-31T14:46:00-05:00,,intrabar_unknown_within_event_minute,21866.75,21616.75,21881.5,21616.75,1,-529.5,2.24,-531.74,CAT_STOP,2.0576195773081203,0.5793062098284328,0.2102706453851492,75.75,True,
2025-02-04,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-02-04T10:02:00-05:00,2025-02-04T10:00:00-05:00,2025-02-04T10:01:00-05:00,2025-02-04T16:00:00-05:00,2025-02-04T16:00:00-05:00,session_close_proxy,21559.25,21668.0,21587.0,21668.0,1,162.0,2.24,159.76,EOD_CLOSE_PROXY,4.430255839822024,0.8971770524523675,0.5490981963927856,137.0,True,
2025-02-07,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-02-07T10:32:00-05:00,2025-02-07T10:30:00-05:00,2025-02-07T10:31:00-05:00,2025-02-07T16:00:00-05:00,2025-02-07T16:00:00-05:00,session_close_proxy,21745.0,21588.25,21749.75,21588.25,1,323.0,2.24,320.76,EOD_CLOSE_PROXY,-1.4253615127919912,0.15137121860208108,0.21185019564002236,-94.75,True,
2025-02-13,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-02-13T11:02:00-05:00,2025-02-13T11:00:00-05:00,2025-02-13T11:01:00-05:00,2025-02-13T16:00:00-05:00,2025-02-13T16:00:00-05:00,session_close_proxy,22038.0,22109.0,22030.0,22109.0,1,158.0,2.24,155.76,EOD_CLOSE_PROXY,1.8731368186874304,0.49317293484092617,0.4614003590664273,64.25,True,
2025-02-20,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-02-20T10:02:00-05:00,2025-02-20T10:00:00-05:00,2025-02-20T10:01:00-05:00,2025-02-20T16:00:00-05:00,2025-02-20T16:00:00-05:00,session_close_proxy,22010.25,22145.25,21978.5,22145.25,1,-333.5,2.24,-335.74,EOD_CLOSE_PROXY,-6.329477196885429,0.8106691115781657,0.6614626129827444,-201.25,True,
2025-02-21,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-02-21T10:32:00-05:00,2025-02-21T10:30:00-05:00,2025-02-21T10:31:00-05:00,2025-02-21T16:00:00-05:00,2025-02-21T16:00:00-05:00,session_close_proxy,22004.25,21682.0,22010.75,21682.0,1,657.5,2.24,655.26,EOD_CLOSE_PROXY,-2.975361512791991,0.7168344699772603,0.3470225872689938,-84.5,True,
2025-02-24,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-02-24T10:02:00-05:00,2025-02-24T10:00:00-05:00,2025-02-24T10:01:00-05:00,2025-02-24T16:00:00-05:00,2025-02-24T16:00:00-05:00,session_close_proxy,21567.5,21421.75,21570.5,21421.75,1,297.5,2.24,295.26,EOD_CLOSE_PROXY,-6.238264738598443,0.8501976837537625,0.5048951048951049,-180.5,True,
2025-02-25,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-02-25T10:02:00-05:00,2025-02-25T10:00:00-05:00,2025-02-25T10:01:00-05:00,2025-02-25T16:00:00-05:00,2025-02-25T16:00:00-05:00,session_close_proxy,21260.75,21150.25,21214.5,21150.25,1,128.5,2.24,126.26,EOD_CLOSE_PROXY,-4.714071190211346,0.7791825856128775,0.21884200196270853,-111.5,True,
2025-02-26,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-02-26T12:32:00-05:00,2025-02-26T12:30:00-05:00,2025-02-26T12:31:00-05:00,2025-02-26T13:53:00-05:00,,intrabar_unknown_within_event_minute,21376.75,21126.75,21379.5,21126.75,1,-505.5,2.24,-507.74,CAT_STOP,-0.019410456062291435,0.0001521169997123427,0.11542857142857142,25.25,True,
2025-02-27,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-02-27T10:02:00-05:00,2025-02-27T10:00:00-05:00,2025-02-27T10:01:00-05:00,2025-02-27T16:00:00-05:00,2025-02-27T16:00:00-05:00,session_close_proxy,21006.0,20608.5,20929.75,20608.5,1,642.5,2.24,640.26,EOD_CLOSE_PROXY,-12.981535038932147,0.9409423083553233,0.594513501928847,-346.75,True,
2025-02-28,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-02-28T10:32:00-05:00,2025-02-28T10:30:00-05:00,2025-02-28T10:31:00-05:00,2025-02-28T13:17:00-05:00,,intrabar_unknown_within_event_minute,20756.0,20506.0,20755.75,20506.0,1,-499.5,2.24,-501.74,CAT_STOP,4.539210233592881,0.7420210858843406,0.2654690618762475,133.0,True,
2025-03-03,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-03T13:32:00-05:00,2025-03-03T13:30:00-05:00,2025-03-03T13:31:00-05:00,2025-03-03T16:00:00-05:00,2025-03-03T16:00:00-05:00,session_close_proxy,20685.0,20473.25,20706.0,20473.25,1,465.5,2.24,463.26,EOD_CLOSE_PROXY,-3.7046162402669633,0.6529512609557072,0.4958263772954925,-148.5,True,
2025-03-04,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-04T10:02:00-05:00,2025-03-04T10:00:00-05:00,2025-03-04T10:01:00-05:00,2025-03-04T13:13:00-05:00,,intrabar_unknown_within_event_minute,20231.0,20481.0,20207.25,20481.0,1,-547.5,2.24,-549.74,CAT_STOP,-1.2567296996662958,0.07420667552910723,0.13746630727762804,-102.0,True,
2025-03-05,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-03-05T13:02:00-05:00,2025-03-05T13:00:00-05:00,2025-03-05T13:01:00-05:00,2025-03-05T16:00:00-05:00,2025-03-05T16:00:00-05:00,session_close_proxy,20570.5,20658.0,20558.0,20658.0,1,200.0,2.24,197.76,EOD_CLOSE_PROXY,3.075695216907675,0.6003980715783929,0.3049962714392245,102.25,True,
2025-03-06,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-06T12:32:00-05:00,2025-03-06T12:30:00-05:00,2025-03-06T12:31:00-05:00,2025-03-06T16:00:00-05:00,2025-03-06T16:00:00-05:00,session_close_proxy,20156.0,20094.0,20199.25,20094.0,1,210.5,2.24,208.26,EOD_CLOSE_PROXY,-2.1512235817575083,0.3883464886904945,0.22174840085287847,-104.0,True,
2025-03-07,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-07T11:32:00-05:00,2025-03-07T11:30:00-05:00,2025-03-07T11:31:00-05:00,2025-03-07T13:21:00-05:00,,intrabar_unknown_within_event_minute,19873.0,20123.0,19857.25,20123.0,1,-531.5,2.24,-533.74,CAT_STOP,-4.719410456062292,0.8537634843050512,0.43086816720257237,-134.0,True,
2025-03-10,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-10T10:32:00-04:00,2025-03-10T10:30:00-04:00,2025-03-10T10:31:00-04:00,2025-03-10T16:00:00-04:00,2025-03-10T16:00:00-04:00,session_close_proxy,19668.25,19464.0,19670.25,19464.0,1,412.5,2.24,410.26,EOD_CLOSE_PROXY,-1.5186874304783093,0.409785202185039,0.32081632653061226,-98.25,True,
2025-03-11,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-11T13:32:00-04:00,2025-03-11T13:30:00-04:00,2025-03-11T13:31:00-04:00,2025-03-11T14:09:00-04:00,,intrabar_unknown_within_event_minute,19209.0,19459.0,19229.25,19459.0,1,-459.5,2.24,-461.74,CAT_STOP,-3.1493882091212457,0.6487918187927922,0.3197893152746426,-106.25,True,
2025-03-13,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-13T10:02:00-04:00,2025-03-13T10:00:00-04:00,2025-03-13T10:01:00-04:00,2025-03-13T16:00:00-04:00,2025-03-13T16:00:00-04:00,session_close_proxy,19367.5,19252.0,19363.25,19252.0,1,222.5,2.24,220.26,EOD_CLOSE_PROXY,-6.4706340378198,0.8559673475702598,0.33525733525733525,-174.25,True,
2025-03-14,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-03-14T11:32:00-04:00,2025-03-14T11:30:00-04:00,2025-03-14T11:31:00-04:00,2025-03-14T16:00:00-04:00,2025-03-14T16:00:00-04:00,session_close_proxy,19644.75,19705.0,19641.0,19705.0,1,128.0,2.24,125.76,EOD_CLOSE_PROXY,0.8370967741935483,0.3111840877398002,0.10649350649350649,20.5,True,
2025-03-18,MNQH25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-18T10:02:00-04:00,2025-03-18T10:00:00-04:00,2025-03-18T10:01:00-04:00,2025-03-18T16:00:00-04:00,2025-03-18T16:00:00-04:00,session_close_proxy,19469.25,19501.75,19446.75,19501.75,1,-110.0,2.24,-112.24,EOD_CLOSE_PROXY,-6.6922135706340375,0.8929771781139894,0.4363207547169811,-185.0,True,
2025-03-26,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-26T10:02:00-04:00,2025-03-26T10:00:00-04:00,2025-03-26T10:01:00-04:00,2025-03-26T16:00:00-04:00,2025-03-26T16:00:00-04:00,session_close_proxy,20316.0,20112.5,20334.0,20112.5,1,443.0,2.24,440.76,EOD_CLOSE_PROXY,-4.405061179087875,0.7433056571138684,0.43485617597292725,-128.5,True,
2025-03-28,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-03-28T10:32:00-04:00,2025-03-28T10:30:00-04:00,2025-03-28T10:31:00-04:00,2025-03-28T16:00:00-04:00,2025-03-28T16:00:00-04:00,session_close_proxy,19639.0,19461.25,19652.75,19461.25,1,383.0,2.24,380.76,EOD_CLOSE_PROXY,-7.3472191323692995,0.9229110432037747,0.7454545454545455,-215.25,True,
2025-04-01,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-04-01T12:02:00-04:00,2025-04-01T12:00:00-04:00,2025-04-01T12:01:00-04:00,2025-04-01T16:00:00-04:00,2025-04-01T16:00:00-04:00,session_close_proxy,19592.5,19603.25,19584.25,19603.25,1,38.0,2.24,35.76,EOD_CLOSE_PROXY,1.0729699666295884,0.3541722119485542,0.12648221343873517,32.0,True,
2025-04-02,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-04-02T12:32:00-04:00,2025-04-02T12:30:00-04:00,2025-04-02T12:31:00-04:00,2025-04-02T16:00:00-04:00,2025-04-02T16:00:00-04:00,session_close_proxy,19767.75,19745.75,19765.75,19745.75,1,-40.0,2.24,-42.24,EOD_CLOSE_PROXY,3.4053392658509454,0.8964347306231112,0.4355697550585729,102.25,True,
2025-04-03,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-04-03T11:02:00-04:00,2025-04-03T11:00:00-04:00,2025-04-03T11:01:00-04:00,2025-04-03T16:00:00-04:00,2025-04-03T16:00:00-04:00,session_close_proxy,18766.5,18686.0,18783.25,18686.0,1,194.5,2.24,192.26,EOD_CLOSE_PROXY,-5.750611790878754,0.9000925186892097,0.42913645352669744,-162.75,True,
2025-04-04,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-04-04T10:32:00-04:00,2025-04-04T10:30:00-04:00,2025-04-04T10:31:00-04:00,2025-04-04T16:00:00-04:00,2025-04-04T16:00:00-04:00,session_close_proxy,17915.5,17535.75,17950.75,17535.75,1,830.0,2.24,827.76,EOD_CLOSE_PROXY,-6.870300333704115,0.75916143156178,0.5251368840219014,-263.75,True,
2025-04-07,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-04-07T14:02:00-04:00,2025-04-07T14:00:00-04:00,2025-04-07T14:01:00-04:00,2025-04-07T14:56:00-04:00,,intrabar_unknown_within_event_minute,17783.25,17533.25,17777.0,17533.25,1,-487.5,2.24,-489.74,CAT_STOP,7.107675194660734,0.8117976015128074,0.22288438617401668,187.0,True,
2025-04-08,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-04-08T10:02:00-04:00,2025-04-08T10:00:00-04:00,2025-04-08T10:01:00-04:00,2025-04-08T11:19:00-04:00,,intrabar_unknown_within_event_minute,18248.5,17998.5,18264.25,17998.5,1,-531.5,2.24,-533.74,CAT_STOP,4.029032258064516,0.4579949193035033,0.1262433052792655,82.5,True,
2025-04-08,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-04-08T15:32:00-04:00,2025-04-08T15:30:00-04:00,2025-04-08T15:31:00-04:00,2025-04-08T16:00:00-04:00,2025-04-08T16:00:00-04:00,session_close_proxy,17270.0,17238.25,17250.75,17238.25,1,25.0,2.24,22.759999999999998,EOD_CLOSE_PROXY,-5.637986651835373,0.44884588901826256,0.30542089026002645,-173.25,True,
2025-04-09,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-04-09T10:02:00-04:00,2025-04-09T10:00:00-04:00,2025-04-09T10:01:00-04:00,2025-04-09T16:00:00-04:00,2025-04-09T16:00:00-04:00,session_close_proxy,17446.25,19272.0,17543.75,19272.0,1,3456.5,2.24,3454.26,EOD_CLOSE_PROXY,6.799221357063404,0.5454925206537167,0.19563636363636364,201.75,True,
2025-04-10,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-04-10T10:02:00-04:00,2025-04-10T10:00:00-04:00,2025-04-10T10:01:00-04:00,2025-04-10T16:00:00-04:00,2025-04-10T16:00:00-04:00,session_close_proxy,18659.5,18483.25,18645.25,18483.25,1,324.0,2.24,321.76,EOD_CLOSE_PROXY,-3.331813125695217,0.34900086758102855,0.195276023070585,-177.75,True,
2025-04-22,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-04-22T11:02:00-04:00,2025-04-22T11:00:00-04:00,2025-04-22T11:01:00-04:00,2025-04-22T16:00:00-04:00,2025-04-22T16:00:00-04:00,session_close_proxy,18340.5,18379.75,18348.25,18379.75,1,63.0,2.24,60.76,EOD_CLOSE_PROXY,2.3121245828698553,0.7532123950790693,0.4204946996466431,89.25,True,
2025-04-24,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-04-24T10:02:00-04:00,2025-04-24T10:00:00-04:00,2025-04-24T10:01:00-04:00,2025-04-24T16:00:00-04:00,2025-04-24T16:00:00-04:00,session_close_proxy,19051.25,19319.25,19066.25,19319.25,1,506.0,2.24,503.76,EOD_CLOSE_PROXY,6.567964404894327,0.9586382574073781,0.5171448565430371,184.75,True,
2025-04-28,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-04-28T11:32:00-04:00,2025-04-28T11:30:00-04:00,2025-04-28T11:31:00-04:00,2025-04-28T15:53:00-04:00,,intrabar_unknown_within_event_minute,19320.25,19570.25,19337.75,19570.25,1,-465.0,2.24,-467.24,CAT_STOP,-5.745328142380423,0.9146019430090097,0.5048701298701299,-155.5,True,
2025-04-30,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-04-30T10:02:00-04:00,2025-04-30T10:00:00-04:00,2025-04-30T10:01:00-04:00,2025-04-30T11:01:00-04:00,,intrabar_unknown_within_event_minute,19124.5,19374.5,19166.0,19374.5,1,-417.0,2.24,-419.24,CAT_STOP,-4.464293659621802,0.6664041828904078,0.24577656675749318,-112.75,True,
2025-05-08,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-05-08T13:02:00-04:00,2025-05-08T13:00:00-04:00,2025-05-08T13:01:00-04:00,2025-05-08T16:00:00-04:00,2025-05-08T16:00:00-04:00,session_close_proxy,20331.0,20152.75,20323.5,20152.75,1,-341.5,2.24,-343.74,EOD_CLOSE_PROXY,1.9125695216907674,0.9285438342475932,0.5012106537530266,51.75,True,
2025-05-13,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-05-13T10:02:00-04:00,2025-05-13T10:00:00-04:00,2025-05-13T10:01:00-04:00,2025-05-13T16:00:00-04:00,2025-05-13T16:00:00-04:00,session_close_proxy,21125.5,21270.5,21123.0,21270.5,1,295.0,2.24,292.76,EOD_CLOSE_PROXY,3.6800889877641825,0.8273815549788173,0.5075022065313327,143.75,True,
2025-05-21,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-05-21T15:32:00-04:00,2025-05-21T15:30:00-04:00,2025-05-21T15:31:00-04:00,2025-05-21T16:00:00-04:00,2025-05-21T16:00:00-04:00,session_close_proxy,21098.25,21148.75,21112.25,21148.75,1,-73.0,2.24,-75.24,EOD_CLOSE_PROXY,-3.466796440489433,0.7193394682444915,0.2564102564102564,-90.0,True,
2025-05-22,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-05-22T10:02:00-04:00,2025-05-22T10:00:00-04:00,2025-05-22T10:01:00-04:00,2025-05-22T16:00:00-04:00,2025-05-22T16:00:00-04:00,session_close_proxy,21286.5,21183.75,21290.25,21183.75,1,-213.0,2.24,-215.24,EOD_CLOSE_PROXY,4.068854282536151,0.6299651475011052,0.19545454545454546,107.5,True,
2025-05-30,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-05-30T10:02:00-04:00,2025-05-30T10:00:00-04:00,2025-05-30T10:01:00-04:00,2025-05-30T16:00:00-04:00,2025-05-30T16:00:00-04:00,session_close_proxy,21260.0,21369.5,21299.75,21369.5,1,-139.5,2.24,-141.74,EOD_CLOSE_PROXY,-3.3802558398220244,0.8174226354003001,0.26671358198451794,-94.75,True,
2025-06-02,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-06-02T14:32:00-04:00,2025-06-02T14:30:00-04:00,2025-06-02T14:31:00-04:00,2025-06-02T16:00:00-04:00,2025-06-02T16:00:00-04:00,session_close_proxy,21508.25,21533.25,21507.25,21533.25,1,52.0,2.24,49.76,EOD_CLOSE_PROXY,2.615183537263626,0.8535146563094719,0.4895238095238095,64.25,True,
2025-06-03,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-06-03T11:02:00-04:00,2025-06-03T11:00:00-04:00,2025-06-03T11:01:00-04:00,2025-06-03T16:00:00-04:00,2025-06-03T16:00:00-04:00,session_close_proxy,21661.25,21704.0,21665.25,21704.0,1,77.5,2.24,75.26,EOD_CLOSE_PROXY,2.0387652947719688,0.8774220116084307,0.4358974358974359,51.0,True,
2025-06-05,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-06-05T11:32:00-04:00,2025-06-05T11:30:00-04:00,2025-06-05T11:31:00-04:00,2025-06-05T13:01:00-04:00,,intrabar_unknown_within_event_minute,21920.0,21670.0,21919.5,21670.0,1,-499.0,2.24,-501.24,CAT_STOP,2.5123470522803113,0.8333081799729362,0.4555765595463138,60.25,True,
2025-06-05,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-06-05T15:32:00-04:00,2025-06-05T15:30:00-04:00,2025-06-05T15:31:00-04:00,2025-06-05T16:00:00-04:00,2025-06-05T16:00:00-04:00,session_close_proxy,21576.0,21587.5,21597.75,21587.5,1,20.5,2.24,18.259999999999998,EOD_CLOSE_PROXY,-6.164015572858732,0.7564567680173327,0.3441358024691358,-111.5,True,
2025-06-16,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,1,2025-06-16T10:02:00-04:00,2025-06-16T10:00:00-04:00,2025-06-16T10:01:00-04:00,2025-06-16T16:00:00-04:00,2025-06-16T16:00:00-04:00,session_close_proxy,21927.75,21948.5,21942.5,21948.5,1,12.0,2.24,9.76,EOD_CLOSE_PROXY,3.031646273637375,0.7527794156682038,0.3011216566005177,87.25,True,
2025-06-17,MNQM25,A,605aa9c1bee52a102446f0283839daf998adc79f20a0c2713c49ab878646f544,2,-1,2025-06-17T14:32:00-04:00,2025-06-17T14:30:00-04:00,2025-06-17T14:31:00-04:00,2025-06-17T16:00:00-04:00,2025-06-17T16:00:00-04:00,session_close_proxy,21711.25,21730.5,21728.0,21730.5,1,-5.0,2.24,-7.24,EOD_CLOSE_PROXY,-0.6230812013348165,0.22036562604447632,0.07738095238095238,-13.0,True,
