trade_id,day,contract,direction,entry_event_timestamp,entry_fill_timestamp,exit_event_timestamp,exit_fill_timestamp,exit_fill_time_basis,entry_fill,exit_fill,quantity,gross,costs,net,exit_reason
A-delay2-0289,2022-12-19,MNQH23,-1,2022-12-19T10:02:00-05:00,2022-12-19T10:01:00-05:00,2022-12-19T16:00:00-05:00,2022-12-19T16:00:00-05:00,session_close_proxy,11258.75,11188.25,1,141.0,2.24,138.76,EOD_CLOSE_PROXY
A-delay2-0290,2022-12-21,MNQH23,1,2022-12-21T10:32:00-05:00,2022-12-21T10:31:00-05:00,2022-12-21T16:00:00-05:00,2022-12-21T16:00:00-05:00,session_close_proxy,11292.25,11336.5,1,88.5,2.24,86.26,EOD_CLOSE_PROXY
A-delay2-0291,2022-12-22,MNQH23,-1,2022-12-22T10:02:00-05:00,2022-12-22T10:01:00-05:00,2022-12-22T16:00:00-05:00,2022-12-22T16:00:00-05:00,session_close_proxy,11111.75,11055.25,1,113.0,2.24,110.76,EOD_CLOSE_PROXY
A-delay2-0292,2022-12-23,MNQH23,-1,2022-12-23T10:02:00-05:00,2022-12-23T10:01:00-05:00,2022-12-23T16:00:00-05:00,2022-12-23T16:00:00-05:00,session_close_proxy,10977.0,11079.5,1,-205.0,2.24,-207.24,EOD_CLOSE_PROXY
A-delay2-0293,2022-12-29,MNQH23,1,2022-12-29T10:02:00-05:00,2022-12-29T10:01:00-05:00,2022-12-29T16:00:00-05:00,2022-12-29T16:00:00-05:00,session_close_proxy,10977.25,11032.25,1,110.0,2.24,107.76,EOD_CLOSE_PROXY
A-delay2-0294,2023-01-05,MNQH23,-1,2023-01-05T10:02:00-05:00,2023-01-05T10:01:00-05:00,2023-01-05T16:00:00-05:00,2023-01-05T16:00:00-05:00,session_close_proxy,10865.5,10820.25,1,90.5,2.24,88.26,EOD_CLOSE_PROXY
A-delay2-0295,2023-01-06,MNQH23,1,2023-01-06T11:02:00-05:00,2023-01-06T11:01:00-05:00,2023-01-06T16:00:00-05:00,2023-01-06T16:00:00-05:00,session_close_proxy,10984.25,11114.25,1,260.0,2.24,257.76,EOD_CLOSE_PROXY
A-delay2-0296,2023-01-09,MNQH23,1,2023-01-09T10:02:00-05:00,2023-01-09T10:01:00-05:00,2023-01-09T16:00:00-05:00,2023-01-09T16:00:00-05:00,session_close_proxy,11316.5,11187.75,1,-257.5,2.24,-259.74,EOD_CLOSE_PROXY
A-delay2-0297,2023-01-11,MNQH23,1,2023-01-11T15:32:00-05:00,2023-01-11T15:31:00-05:00,2023-01-11T16:00:00-05:00,2023-01-11T16:00:00-05:00,session_close_proxy,11437.5,11475.75,1,76.5,2.24,74.26,EOD_CLOSE_PROXY
A-delay2-0298,2023-01-12,MNQH23,-1,2023-01-12T10:02:00-05:00,2023-01-12T10:01:00-05:00,2023-01-12T16:00:00-05:00,2023-01-12T16:00:00-05:00,session_close_proxy,11380.5,11531.5,1,-302.0,2.24,-304.24,EOD_CLOSE_PROXY
A-delay2-0299,2023-01-18,MNQH23,-1,2023-01-18T13:02:00-05:00,2023-01-18T13:01:00-05:00,2023-01-18T16:00:00-05:00,2023-01-18T16:00:00-05:00,session_close_proxy,11509.75,11479.5,1,60.5,2.24,58.26,EOD_CLOSE_PROXY
A-delay2-0300,2023-01-20,MNQH23,1,2023-01-20T10:32:00-05:00,2023-01-20T10:31:00-05:00,2023-01-20T16:00:00-05:00,2023-01-20T16:00:00-05:00,session_close_proxy,11495.25,11675.75,1,361.0,2.24,358.76,EOD_CLOSE_PROXY
A-delay2-0301,2023-01-23,MNQH23,1,2023-01-23T10:02:00-05:00,2023-01-23T10:01:00-05:00,2023-01-23T16:00:00-05:00,2023-01-23T16:00:00-05:00,session_close_proxy,11824.0,11931.75,1,215.5,2.24,213.26,EOD_CLOSE_PROXY
A-delay2-0302,2023-01-25,MNQH23,-1,2023-01-25T10:02:00-05:00,2023-01-25T10:01:00-05:00,2023-01-25T14:18:00-05:00,,intrabar_unknown_within_event_minute,11633.25,11874.25,1,-482.0,2.24,-484.24,CAT_STOP
A-delay2-0303,2023-01-27,MNQH23,1,2023-01-27T10:32:00-05:00,2023-01-27T10:31:00-05:00,2023-01-27T16:00:00-05:00,2023-01-27T16:00:00-05:00,session_close_proxy,12173.0,12223.0,1,100.0,2.24,97.76,EOD_CLOSE_PROXY
A-delay2-0304,2023-01-31,MNQH23,1,2023-01-31T10:32:00-05:00,2023-01-31T10:31:00-05:00,2023-01-31T16:00:00-05:00,2023-01-31T16:00:00-05:00,session_close_proxy,12061.75,12153.75,1,184.0,2.24,181.76,EOD_CLOSE_PROXY
A-delay2-0305,2023-02-01,MNQH23,1,2023-02-01T15:02:00-05:00,2023-02-01T15:01:00-05:00,2023-02-01T16:00:00-05:00,2023-02-01T16:00:00-05:00,session_close_proxy,12357.75,12420.25,1,125.0,2.24,122.76,EOD_CLOSE_PROXY
A-delay2-0306,2023-02-02,MNQH23,1,2023-02-02T11:02:00-05:00,2023-02-02T11:01:00-05:00,2023-02-02T16:00:00-05:00,2023-02-02T16:00:00-05:00,session_close_proxy,12793.75,12855.0,1,122.5,2.24,120.26,EOD_CLOSE_PROXY
A-delay2-0307,2023-02-07,MNQH23,1,2023-02-07T13:02:00-05:00,2023-02-07T13:01:00-05:00,2023-02-07T13:33:00-05:00,,intrabar_unknown_within_event_minute,12757.0,12492.25,1,-529.5,2.24,-531.74,CAT_STOP
A-delay2-0308,2023-02-07,MNQH23,1,2023-02-07T14:32:00-05:00,2023-02-07T14:31:00-05:00,2023-02-07T16:00:00-05:00,2023-02-07T16:00:00-05:00,session_close_proxy,12632.0,12772.25,1,280.5,2.24,278.26,EOD_CLOSE_PROXY
A-delay2-0309,2023-02-08,MNQH23,-1,2023-02-08T11:02:00-05:00,2023-02-08T11:01:00-05:00,2023-02-08T16:00:00-05:00,2023-02-08T16:00:00-05:00,session_close_proxy,12599.0,12543.5,1,111.0,2.24,108.76,EOD_CLOSE_PROXY
A-delay2-0310,2023-02-13,MNQH23,1,2023-02-13T10:02:00-05:00,2023-02-13T10:01:00-05:00,2023-02-13T16:00:00-05:00,2023-02-13T16:00:00-05:00,session_close_proxy,12463.0,12544.5,1,163.0,2.24,160.76,EOD_CLOSE_PROXY
A-delay2-0311,2023-02-17,MNQH23,-1,2023-02-17T10:02:00-05:00,2023-02-17T10:01:00-05:00,2023-02-17T16:00:00-05:00,2023-02-17T16:00:00-05:00,session_close_proxy,12337.0,12391.75,1,-109.5,2.24,-111.74,EOD_CLOSE_PROXY
A-delay2-0312,2023-03-01,MNQH23,-1,2023-03-01T10:32:00-05:00,2023-03-01T10:31:00-05:00,2023-03-01T16:00:00-05:00,2023-03-01T16:00:00-05:00,session_close_proxy,11963.25,11965.25,1,-4.0,2.24,-6.24,EOD_CLOSE_PROXY
A-delay2-0313,2023-03-02,MNQH23,1,2023-03-02T15:32:00-05:00,2023-03-02T15:31:00-05:00,2023-03-02T16:00:00-05:00,2023-03-02T16:00:00-05:00,session_close_proxy,12055.25,12066.0,1,21.5,2.24,19.26,EOD_CLOSE_PROXY
A-delay2-0314,2023-03-03,MNQH23,1,2023-03-03T10:02:00-05:00,2023-03-03T10:01:00-05:00,2023-03-03T16:00:00-05:00,2023-03-03T16:00:00-05:00,session_close_proxy,12179.5,12312.75,1,266.5,2.24,264.26,EOD_CLOSE_PROXY
A-delay2-0315,2023-03-06,MNQH23,1,2023-03-06T10:32:00-05:00,2023-03-06T10:31:00-05:00,2023-03-06T16:00:00-05:00,2023-03-06T16:00:00-05:00,session_close_proxy,12436.75,12323.5,1,-226.5,2.24,-228.74,EOD_CLOSE_PROXY
A-delay2-0316,2023-03-07,MNQH23,-1,2023-03-07T10:32:00-05:00,2023-03-07T10:31:00-05:00,2023-03-07T16:00:00-05:00,2023-03-07T16:00:00-05:00,session_close_proxy,12241.0,12169.5,1,143.0,2.24,140.76,EOD_CLOSE_PROXY
A-delay2-0317,2023-03-09,MNQH23,1,2023-03-09T10:02:00-05:00,2023-03-09T10:01:00-05:00,2023-03-09T14:02:00-05:00,2023-03-09T14:01:00-05:00,bar_open,12325.5,12110.75,1,-429.5,2.24,-431.74,REVERSAL
A-delay2-0318,2023-03-09,MNQH23,-1,2023-03-09T14:02:00-05:00,2023-03-09T14:01:00-05:00,2023-03-09T16:00:00-05:00,2023-03-09T16:00:00-05:00,session_close_proxy,12110.75,12006.5,1,208.5,2.24,206.26,EOD_CLOSE_PROXY
A-delay2-0319,2023-03-10,MNQH23,-1,2023-03-10T10:02:00-05:00,2023-03-10T10:01:00-05:00,2023-03-10T16:00:00-05:00,2023-03-10T16:00:00-05:00,session_close_proxy,11949.0,11841.0,1,216.0,2.24,213.76,EOD_CLOSE_PROXY
A-delay2-0320,2023-03-13,MNQH23,1,2023-03-13T10:02:00-04:00,2023-03-13T10:01:00-04:00,2023-03-13T16:00:00-04:00,2023-03-13T16:00:00-04:00,session_close_proxy,11874.25,11929.75,1,111.0,2.24,108.76,EOD_CLOSE_PROXY
A-delay2-0321,2023-03-14,MNQH23,1,2023-03-14T10:02:00-04:00,2023-03-14T10:01:00-04:00,2023-03-14T16:00:00-04:00,2023-03-14T16:00:00-04:00,session_close_proxy,12129.0,12200.25,1,142.5,2.24,140.26,EOD_CLOSE_PROXY
A-delay2-0322,2023-03-16,MNQH23,1,2023-03-16T11:02:00-04:00,2023-03-16T11:01:00-04:00,2023-03-16T16:00:00-04:00,2023-03-16T16:00:00-04:00,session_close_proxy,12392.75,12583.25,1,381.0,2.24,378.76,EOD_CLOSE_PROXY
A-delay2-0323,2023-03-20,MNQM23,-1,2023-03-20T10:02:00-04:00,2023-03-20T10:01:00-04:00,2023-03-20T16:00:00-04:00,2023-03-20T16:00:00-04:00,session_close_proxy,12588.25,12692.5,1,-208.5,2.24,-210.74,EOD_CLOSE_PROXY
A-delay2-0324,2023-03-23,MNQM23,1,2023-03-23T10:32:00-04:00,2023-03-23T10:31:00-04:00,2023-03-23T16:00:00-04:00,2023-03-23T16:00:00-04:00,session_close_proxy,12935.0,12847.25,1,-175.5,2.24,-177.74,EOD_CLOSE_PROXY
A-delay2-0325,2023-03-27,MNQM23,-1,2023-03-27T12:02:00-04:00,2023-03-27T12:01:00-04:00,2023-03-27T16:00:00-04:00,2023-03-27T16:00:00-04:00,session_close_proxy,12786.25,12799.75,1,-27.0,2.24,-29.24,EOD_CLOSE_PROXY
A-delay2-0326,2023-03-28,MNQM23,-1,2023-03-28T10:02:00-04:00,2023-03-28T10:01:00-04:00,2023-03-28T16:00:00-04:00,2023-03-28T16:00:00-04:00,session_close_proxy,12683.5,12732.75,1,-98.5,2.24,-100.74,EOD_CLOSE_PROXY
A-delay2-0327,2023-03-31,MNQM23,1,2023-03-31T10:02:00-04:00,2023-03-31T10:01:00-04:00,2023-03-31T16:00:00-04:00,2023-03-31T16:00:00-04:00,session_close_proxy,13152.0,13301.25,1,298.5,2.24,296.26,EOD_CLOSE_PROXY
A-delay2-0328,2023-04-05,MNQM23,-1,2023-04-05T10:02:00-04:00,2023-04-05T10:01:00-04:00,2023-04-05T16:00:00-04:00,2023-04-05T16:00:00-04:00,session_close_proxy,13152.75,13079.5,1,146.5,2.24,144.26,EOD_CLOSE_PROXY
A-delay2-0329,2023-04-06,MNQM23,1,2023-04-06T14:02:00-04:00,2023-04-06T14:01:00-04:00,2023-04-06T16:00:00-04:00,2023-04-06T16:00:00-04:00,session_close_proxy,13171.25,13171.5,1,0.5,2.24,-1.7400000000000002,EOD_CLOSE_PROXY
A-delay2-0330,2023-04-11,MNQM23,-1,2023-04-11T10:02:00-04:00,2023-04-11T10:01:00-04:00,2023-04-11T16:00:00-04:00,2023-04-11T16:00:00-04:00,session_close_proxy,13109.0,13077.0,1,64.0,2.24,61.76,EOD_CLOSE_PROXY
A-delay2-0331,2023-04-12,MNQM23,-1,2023-04-12T11:02:00-04:00,2023-04-12T11:01:00-04:00,2023-04-12T16:00:00-04:00,2023-04-12T16:00:00-04:00,session_close_proxy,13013.5,12958.5,1,110.0,2.24,107.76,EOD_CLOSE_PROXY
A-delay2-0332,2023-04-13,MNQM23,1,2023-04-13T10:02:00-04:00,2023-04-13T10:01:00-04:00,2023-04-13T16:00:00-04:00,2023-04-13T16:00:00-04:00,session_close_proxy,13071.25,13210.5,1,278.5,2.24,276.26,EOD_CLOSE_PROXY
A-delay2-0333,2023-04-21,MNQM23,-1,2023-04-21T10:02:00-04:00,2023-04-21T10:01:00-04:00,2023-04-21T16:00:00-04:00,2023-04-21T16:00:00-04:00,session_close_proxy,12997.5,13088.0,1,-181.0,2.24,-183.24,EOD_CLOSE_PROXY
A-delay2-0334,2023-04-24,MNQM23,-1,2023-04-24T11:32:00-04:00,2023-04-24T11:31:00-04:00,2023-04-24T16:00:00-04:00,2023-04-24T16:00:00-04:00,session_close_proxy,13006.25,13059.5,1,-106.5,2.24,-108.74,EOD_CLOSE_PROXY
A-delay2-0335,2023-04-25,MNQM23,-1,2023-04-25T12:32:00-04:00,2023-04-25T12:31:00-04:00,2023-04-25T16:00:00-04:00,2023-04-25T16:00:00-04:00,session_close_proxy,12907.75,12808.75,1,198.0,2.24,195.76,EOD_CLOSE_PROXY
A-delay2-0336,2023-04-27,MNQM23,1,2023-04-27T11:32:00-04:00,2023-04-27T11:31:00-04:00,2023-04-27T16:00:00-04:00,2023-04-27T16:00:00-04:00,session_close_proxy,13136.25,13231.0,1,189.5,2.24,187.26,EOD_CLOSE_PROXY
A-delay2-0337,2023-04-28,MNQM23,1,2023-04-28T10:32:00-04:00,2023-04-28T10:31:00-04:00,2023-04-28T16:00:00-04:00,2023-04-28T16:00:00-04:00,session_close_proxy,13290.0,13323.5,1,67.0,2.24,64.76,EOD_CLOSE_PROXY
A-delay2-0338,2023-05-02,MNQM23,-1,2023-05-02T10:32:00-04:00,2023-05-02T10:31:00-04:00,2023-05-02T16:00:00-04:00,2023-05-02T16:00:00-04:00,session_close_proxy,13201.0,13185.0,1,32.0,2.24,29.76,EOD_CLOSE_PROXY
A-delay2-0339,2023-05-03,MNQM23,1,2023-05-03T10:02:00-04:00,2023-05-03T10:01:00-04:00,2023-05-03T16:00:00-04:00,2023-05-03T16:00:00-04:00,session_close_proxy,13240.5,13100.25,1,-280.5,2.24,-282.74,EOD_CLOSE_PROXY
A-delay2-0340,2023-05-04,MNQM23,-1,2023-05-04T10:02:00-04:00,2023-05-04T10:01:00-04:00,2023-05-04T16:00:00-04:00,2023-05-04T16:00:00-04:00,session_close_proxy,13044.75,13048.0,1,-6.5,2.24,-8.74,EOD_CLOSE_PROXY
A-delay2-0341,2023-05-05,MNQM23,1,2023-05-05T10:02:00-04:00,2023-05-05T10:01:00-04:00,2023-05-05T16:00:00-04:00,2023-05-05T16:00:00-04:00,session_close_proxy,13194.75,13323.75,1,258.0,2.24,255.76,EOD_CLOSE_PROXY
A-delay2-0342,2023-05-08,MNQM23,-1,2023-05-08T10:02:00-04:00,2023-05-08T10:01:00-04:00,2023-05-08T16:00:00-04:00,2023-05-08T16:00:00-04:00,session_close_proxy,13279.0,13354.5,1,-151.0,2.24,-153.24,EOD_CLOSE_PROXY
A-delay2-0343,2023-05-12,MNQM23,-1,2023-05-12T11:02:00-04:00,2023-05-12T11:01:00-04:00,2023-05-12T16:00:00-04:00,2023-05-12T16:00:00-04:00,session_close_proxy,13399.25,13397.25,1,4.0,2.24,1.7599999999999998,EOD_CLOSE_PROXY
A-delay2-0344,2023-05-16,MNQM23,1,2023-05-16T11:02:00-04:00,2023-05-16T11:01:00-04:00,2023-05-16T16:00:00-04:00,2023-05-16T16:00:00-04:00,session_close_proxy,13518.0,13482.0,1,-72.0,2.24,-74.24,EOD_CLOSE_PROXY
A-delay2-0345,2023-05-17,MNQM23,1,2023-05-17T13:02:00-04:00,2023-05-17T13:01:00-04:00,2023-05-17T16:00:00-04:00,2023-05-17T16:00:00-04:00,session_close_proxy,13608.25,13644.75,1,73.0,2.24,70.76,EOD_CLOSE_PROXY
A-delay2-0346,2023-05-18,MNQM23,1,2023-05-18T10:02:00-04:00,2023-05-18T10:01:00-04:00,2023-05-18T16:00:00-04:00,2023-05-18T16:00:00-04:00,session_close_proxy,13704.75,13889.75,1,370.0,2.24,367.76,EOD_CLOSE_PROXY
A-delay2-0347,2023-05-22,MNQM23,1,2023-05-22T10:02:00-04:00,2023-05-22T10:01:00-04:00,2023-05-22T16:00:00-04:00,2023-05-22T16:00:00-04:00,session_close_proxy,13937.75,13905.25,1,-65.0,2.24,-67.24,EOD_CLOSE_PROXY
A-delay2-0348,2023-05-23,MNQM23,-1,2023-05-23T14:32:00-04:00,2023-05-23T14:31:00-04:00,2023-05-23T16:00:00-04:00,2023-05-23T16:00:00-04:00,session_close_proxy,13733.25,13725.25,1,16.0,2.24,13.76,EOD_CLOSE_PROXY
A-delay2-0349,2023-05-24,MNQM23,-1,2023-05-24T10:32:00-04:00,2023-05-24T10:31:00-04:00,2023-05-24T16:00:00-04:00,2023-05-24T16:00:00-04:00,session_close_proxy,13599.0,13653.5,1,-109.0,2.24,-111.24,EOD_CLOSE_PROXY
A-delay2-0350,2023-05-26,MNQM23,1,2023-05-26T10:02:00-04:00,2023-05-26T10:01:00-04:00,2023-05-26T16:00:00-04:00,2023-05-26T16:00:00-04:00,session_close_proxy,14141.5,14332.5,1,382.0,2.24,379.76,EOD_CLOSE_PROXY
A-delay2-0351,2023-05-31,MNQM23,-1,2023-05-31T11:32:00-04:00,2023-05-31T11:31:00-04:00,2023-05-31T16:00:00-04:00,2023-05-31T16:00:00-04:00,session_close_proxy,14266.0,14302.0,1,-72.0,2.24,-74.24,EOD_CLOSE_PROXY
A-delay2-0352,2023-06-01,MNQM23,1,2023-06-01T11:32:00-04:00,2023-06-01T11:31:00-04:00,2023-06-01T16:00:00-04:00,2023-06-01T16:00:00-04:00,session_close_proxy,14384.5,14473.25,1,177.5,2.24,175.26,EOD_CLOSE_PROXY
A-delay2-0353,2023-06-05,MNQM23,1,2023-06-05T11:02:00-04:00,2023-06-05T11:01:00-04:00,2023-06-05T16:00:00-04:00,2023-06-05T16:00:00-04:00,session_close_proxy,14661.25,14587.5,1,-147.5,2.24,-149.74,EOD_CLOSE_PROXY
A-delay2-0354,2023-06-07,MNQM23,-1,2023-06-07T11:02:00-04:00,2023-06-07T11:01:00-04:00,2023-06-07T16:00:00-04:00,2023-06-07T16:00:00-04:00,session_close_proxy,14471.0,14331.75,1,278.5,2.24,276.26,EOD_CLOSE_PROXY
A-delay2-0355,2023-06-08,MNQM23,1,2023-06-08T10:32:00-04:00,2023-06-08T10:31:00-04:00,2023-06-08T16:00:00-04:00,2023-06-08T16:00:00-04:00,session_close_proxy,14415.0,14499.25,1,168.5,2.24,166.26,EOD_CLOSE_PROXY
A-delay2-0356,2023-06-09,MNQM23,1,2023-06-09T10:02:00-04:00,2023-06-09T10:01:00-04:00,2023-06-09T16:00:00-04:00,2023-06-09T16:00:00-04:00,session_close_proxy,14661.0,14556.25,1,-209.5,2.24,-211.74,EOD_CLOSE_PROXY
A-delay2-0357,2023-06-12,MNQM23,1,2023-06-12T15:02:00-04:00,2023-06-12T15:01:00-04:00,2023-06-12T16:00:00-04:00,2023-06-12T16:00:00-04:00,session_close_proxy,14743.0,14802.5,1,119.0,2.24,116.76,EOD_CLOSE_PROXY
A-delay2-0358,2023-06-14,MNQM23,1,2023-06-14T11:32:00-04:00,2023-06-14T11:31:00-04:00,2023-06-14T16:00:00-04:00,2023-06-14T16:00:00-04:00,session_close_proxy,15014.75,15016.25,1,3.0,2.24,0.7599999999999998,EOD_CLOSE_PROXY
A-delay2-0359,2023-06-15,MNQM23,1,2023-06-15T10:32:00-04:00,2023-06-15T10:31:00-04:00,2023-06-15T16:00:00-04:00,2023-06-15T16:00:00-04:00,session_close_proxy,15065.5,15190.75,1,250.5,2.24,248.26,EOD_CLOSE_PROXY
A-delay2-0360,2023-06-21,MNQU23,-1,2023-06-21T10:02:00-04:00,2023-06-21T10:01:00-04:00,2023-06-21T16:00:00-04:00,2023-06-21T16:00:00-04:00,session_close_proxy,15108.5,15045.5,1,126.0,2.24,123.76,EOD_CLOSE_PROXY
A-delay2-0361,2023-06-22,MNQU23,1,2023-06-22T10:32:00-04:00,2023-06-22T10:31:00-04:00,2023-06-22T16:00:00-04:00,2023-06-22T16:00:00-04:00,session_close_proxy,15124.0,15212.5,1,177.0,2.24,174.76,EOD_CLOSE_PROXY
A-delay2-0362,2023-06-26,MNQU23,1,2023-06-26T10:02:00-04:00,2023-06-26T10:01:00-04:00,2023-06-26T12:32:00-04:00,2023-06-26T12:31:00-04:00,bar_open,15129.75,14917.5,1,-424.5,2.24,-426.74,REVERSAL
A-delay2-0363,2023-06-26,MNQU23,-1,2023-06-26T12:32:00-04:00,2023-06-26T12:31:00-04:00,2023-06-26T16:00:00-04:00,2023-06-26T16:00:00-04:00,session_close_proxy,14917.5,14857.75,1,119.5,2.24,117.26,EOD_CLOSE_PROXY
A-delay2-0364,2023-06-27,MNQU23,1,2023-06-27T12:02:00-04:00,2023-06-27T12:01:00-04:00,2023-06-27T16:00:00-04:00,2023-06-27T16:00:00-04:00,session_close_proxy,15012.25,15108.75,1,193.0,2.24,190.76,EOD_CLOSE_PROXY
A-delay2-0365,2023-06-28,MNQU23,1,2023-06-28T11:02:00-04:00,2023-06-28T11:01:00-04:00,2023-06-28T16:00:00-04:00,2023-06-28T16:00:00-04:00,session_close_proxy,15184.75,15139.5,1,-90.5,2.24,-92.74,EOD_CLOSE_PROXY
A-delay2-0366,2023-06-30,MNQU23,1,2023-06-30T10:02:00-04:00,2023-06-30T10:01:00-04:00,2023-06-30T16:00:00-04:00,2023-06-30T16:00:00-04:00,session_close_proxy,15318.75,15331.0,1,24.5,2.24,22.26,EOD_CLOSE_PROXY
A-delay2-0367,2023-07-06,MNQU23,-1,2023-07-06T11:02:00-04:00,2023-07-06T11:01:00-04:00,2023-07-06T16:00:00-04:00,2023-07-06T16:00:00-04:00,session_close_proxy,15133.75,15235.75,1,-204.0,2.24,-206.24,EOD_CLOSE_PROXY
A-delay2-0368,2023-07-07,MNQU23,1,2023-07-07T13:02:00-04:00,2023-07-07T13:01:00-04:00,2023-07-07T16:00:00-04:00,2023-07-07T16:00:00-04:00,session_close_proxy,15336.5,15183.5,1,-306.0,2.24,-308.24,EOD_CLOSE_PROXY
A-delay2-0369,2023-07-10,MNQU23,-1,2023-07-10T10:02:00-04:00,2023-07-10T10:01:00-04:00,2023-07-10T16:00:00-04:00,2023-07-10T16:00:00-04:00,session_close_proxy,15122.75,15190.0,1,-134.5,2.24,-136.74,EOD_CLOSE_PROXY
A-delay2-0370,2023-07-13,MNQU23,1,2023-07-13T15:02:00-04:00,2023-07-13T15:01:00-04:00,2023-07-13T16:00:00-04:00,2023-07-13T16:00:00-04:00,session_close_proxy,15680.5,15706.0,1,51.0,2.24,48.76,EOD_CLOSE_PROXY
A-delay2-0371,2023-07-14,MNQU23,1,2023-07-14T10:02:00-04:00,2023-07-14T10:01:00-04:00,2023-07-14T16:00:00-04:00,2023-07-14T16:00:00-04:00,session_close_proxy,15792.0,15703.0,1,-178.0,2.24,-180.24,EOD_CLOSE_PROXY
A-delay2-0372,2023-07-17,MNQU23,1,2023-07-17T12:02:00-04:00,2023-07-17T12:01:00-04:00,2023-07-17T16:00:00-04:00,2023-07-17T16:00:00-04:00,session_close_proxy,15802.5,15844.75,1,84.5,2.24,82.26,EOD_CLOSE_PROXY
A-delay2-0373,2023-07-18,MNQU23,1,2023-07-18T13:32:00-04:00,2023-07-18T13:31:00-04:00,2023-07-18T16:00:00-04:00,2023-07-18T16:00:00-04:00,session_close_proxy,15935.0,15972.75,1,75.5,2.24,73.26,EOD_CLOSE_PROXY
A-delay2-0374,2023-07-20,MNQU23,-1,2023-07-20T10:32:00-04:00,2023-07-20T10:31:00-04:00,2023-07-20T16:00:00-04:00,2023-07-20T16:00:00-04:00,session_close_proxy,15741.5,15588.0,1,307.0,2.24,304.76,EOD_CLOSE_PROXY
A-delay2-0375,2023-07-25,MNQU23,1,2023-07-25T10:02:00-04:00,2023-07-25T10:01:00-04:00,2023-07-25T16:00:00-04:00,2023-07-25T16:00:00-04:00,session_close_proxy,15658.5,15667.0,1,17.0,2.24,14.76,EOD_CLOSE_PROXY
A-delay2-0376,2023-07-26,MNQU23,-1,2023-07-26T11:02:00-04:00,2023-07-26T11:01:00-04:00,2023-07-26T16:00:00-04:00,2023-07-26T16:00:00-04:00,session_close_proxy,15522.5,15613.5,1,-182.0,2.24,-184.24,EOD_CLOSE_PROXY
A-delay2-0377,2023-07-28,MNQU23,1,2023-07-28T10:02:00-04:00,2023-07-28T10:01:00-04:00,2023-07-28T16:00:00-04:00,2023-07-28T16:00:00-04:00,session_close_proxy,15794.75,15849.5,1,109.5,2.24,107.26,EOD_CLOSE_PROXY
A-delay2-0378,2023-08-02,MNQU23,-1,2023-08-02T10:02:00-04:00,2023-08-02T10:01:00-04:00,2023-08-02T16:00:00-04:00,2023-08-02T16:00:00-04:00,session_close_proxy,15592.75,15468.25,1,249.0,2.24,246.76,EOD_CLOSE_PROXY
A-delay2-0379,2023-08-04,MNQU23,1,2023-08-04T12:32:00-04:00,2023-08-04T12:31:00-04:00,2023-08-04T15:51:00-04:00,,intrabar_unknown_within_event_minute,15590.25,15341.25,1,-498.0,2.24,-500.24,CAT_STOP
A-delay2-0380,2023-08-08,MNQU23,-1,2023-08-08T10:02:00-04:00,2023-08-08T10:01:00-04:00,2023-08-08T16:00:00-04:00,2023-08-08T16:00:00-04:00,session_close_proxy,15285.5,15350.0,1,-129.0,2.24,-131.24,EOD_CLOSE_PROXY
A-delay2-0381,2023-08-09,MNQU23,-1,2023-08-09T10:02:00-04:00,2023-08-09T10:01:00-04:00,2023-08-09T16:00:00-04:00,2023-08-09T16:00:00-04:00,session_close_proxy,15294.0,15180.5,1,227.0,2.24,224.76,EOD_CLOSE_PROXY
A-delay2-0382,2023-08-10,MNQU23,1,2023-08-10T10:02:00-04:00,2023-08-10T10:01:00-04:00,2023-08-10T13:42:00-04:00,,intrabar_unknown_within_event_minute,15431.0,15172.75,1,-516.5,2.24,-518.74,CAT_STOP
A-delay2-0383,2023-08-14,MNQU23,1,2023-08-14T11:02:00-04:00,2023-08-14T11:01:00-04:00,2023-08-14T16:00:00-04:00,2023-08-14T16:00:00-04:00,session_close_proxy,15231.0,15272.5,1,83.0,2.24,80.76,EOD_CLOSE_PROXY
A-delay2-0384,2023-08-15,MNQU23,-1,2023-08-15T10:32:00-04:00,2023-08-15T10:31:00-04:00,2023-08-15T16:00:00-04:00,2023-08-15T16:00:00-04:00,session_close_proxy,15124.0,15105.5,1,37.0,2.24,34.76,EOD_CLOSE_PROXY
A-delay2-0385,2023-08-16,MNQU23,-1,2023-08-16T15:32:00-04:00,2023-08-16T15:31:00-04:00,2023-08-16T16:00:00-04:00,2023-08-16T16:00:00-04:00,session_close_proxy,14957.75,14939.0,1,37.5,2.24,35.26,EOD_CLOSE_PROXY
A-delay2-0386,2023-08-17,MNQU23,-1,2023-08-17T14:32:00-04:00,2023-08-17T14:31:00-04:00,2023-08-17T16:00:00-04:00,2023-08-17T16:00:00-04:00,session_close_proxy,14850.75,14772.0,1,157.5,2.24,155.26,EOD_CLOSE_PROXY
A-delay2-0387,2023-08-21,MNQU23,1,2023-08-21T10:02:00-04:00,2023-08-21T10:01:00-04:00,2023-08-21T16:00:00-04:00,2023-08-21T16:00:00-04:00,session_close_proxy,14910.0,14987.0,1,154.0,2.24,151.76,EOD_CLOSE_PROXY
