contract,date,p_prior,p1530,p1559,move_usd,r_rod,r_lh,dir,gross,net3,net2,yr
MNQU22,2022-07-14,11775.75,11825.25,11799.0,-52.5,0.00420355391376348,-0.002219826219318821,1,-52.5,-55.5,-54.5,2022
MNQU22,2022-07-15,11799.0,11976.75,12001.5,49.5,0.015064836003051196,0.002066503851211765,1,49.5,46.5,47.5,2022
MNQU22,2022-07-18,12001.5,11919.0,11905.5,-27.0,-0.00687414073240844,-0.001132645356154094,-1,27.0,24.0,25.0,2022
MNQU22,2022-07-19,11905.5,12260.75,12272.25,23.0,0.02983914997270176,0.0009379524091104319,1,23.0,20.0,21.0,2022
MNQU22,2022-07-20,12272.25,12497.0,12462.25,-69.5,0.018313675161441445,-0.0027806673601664667,1,-69.5,-72.5,-71.5,2022
MNQU22,2022-07-21,12462.25,12610.25,12639.75,59.0,0.011875865112640271,0.00233936678495672,1,59.0,56.0,57.0,2022
MNQU22,2022-07-22,12639.75,12427.0,12413.75,-26.5,-0.016831820249609386,-0.0010662267643035683,-1,26.5,23.5,24.5,2022
MNQU22,2022-07-25,12413.75,12278.5,12345.75,134.5,-0.010895176719363575,0.005477053386000019,-1,-134.5,-137.5,-136.5,2022
MNQU22,2022-07-26,12345.75,12098.75,12104.5,11.5,-0.020006884960411475,0.0004752557082343678,-1,-11.5,-14.5,-13.5,2022
MNQU22,2022-07-27,12104.5,12685.75,12626.75,-118.0,0.04801933165351735,-0.0046508878071852555,1,-118.0,-121.0,-120.0,2022
MNQU22,2022-07-28,12626.75,12748.25,12738.5,-19.5,0.009622428574256991,-0.0007648108563920175,1,-19.5,-22.5,-21.5,2022
MNQU22,2022-07-29,12738.5,12990.75,12970.75,-40.0,0.019802174510342718,-0.0015395569924754327,1,-40.0,-43.0,-42.0,2022
MNQU22,2022-08-01,12970.75,12947.25,12961.0,27.5,-0.0018117687874641408,0.0010620015833477936,-1,-27.5,-30.5,-29.5,2022
MNQU22,2022-08-02,12961.0,12960.25,12922.0,-76.5,-5.786590540857173e-05,-0.0029513319573311048,-1,76.5,73.5,74.5,2022
MNQU22,2022-08-03,12922.0,13272.5,13275.75,6.5,0.027124284166537782,0.0002448672066301949,1,6.5,3.5,4.5,2022
MNQU22,2022-08-04,13275.75,13332.5,13318.25,-28.5,0.004274711409901544,-0.0010688168010500876,1,-28.5,-31.5,-30.5,2022
MNQU22,2022-08-05,13318.25,13187.5,13220.5,66.0,-0.009817355883843581,0.0025023696682464625,-1,-66.0,-69.0,-68.0,2022
MNQU22,2022-08-08,13220.5,13160.5,13180.25,39.5,-0.004538406263000616,0.0015007028608335915,-1,-39.5,-42.5,-41.5,2022
MNQU22,2022-08-09,13180.25,13047.5,13028.5,-38.0,-0.010071887862521556,-0.001456217666219617,-1,38.0,35.0,36.0,2022
MNQU22,2022-08-10,13028.5,13378.5,13392.5,28.0,0.026864182369420897,0.0010464551332360905,1,28.0,25.0,26.0,2022
MNQU22,2022-08-11,13392.5,13319.5,13306.75,-25.5,-0.0054508120216538725,-0.0009572431397575354,-1,25.5,22.5,23.5,2022
MNQU22,2022-08-12,13306.75,13562.25,13577.25,30.0,0.019200781558231794,0.0011060111707128506,1,30.0,27.0,28.0,2022
MNQU22,2022-08-15,13577.25,13701.25,13681.25,-40.0,0.009132924561306544,-0.0014597208283915197,1,-40.0,-43.0,-42.0,2022
MNQU22,2022-08-16,13681.25,13644.0,13662.5,37.0,-0.002722704431247114,0.0013559073585458492,-1,-37.0,-40.0,-39.0,2022
MNQU22,2022-08-17,13662.5,13521.0,13491.25,-59.5,-0.010356816102470301,-0.0022002810443014775,-1,59.5,56.5,57.5,2022
MNQU22,2022-08-18,13491.25,13563.5,13518.25,-90.5,0.005355322894468717,-0.0033361595458399895,1,-90.5,-93.5,-92.5,2022
MNQU22,2022-08-19,13518.25,13271.25,13270.5,-1.5,-0.01827159580567006,-5.651313930488122e-05,-1,1.5,-1.5,-0.5,2022
MNQU22,2022-08-22,13270.5,12905.75,12901.5,-8.5,-0.027485776722806277,-0.00032931057861806945,-1,8.5,5.5,6.5,2022
MNQU22,2022-08-23,12901.5,12927.5,12897.5,-60.0,0.0020152695423012457,-0.0023206343067104784,1,-60.0,-63.0,-62.0,2022
MNQU22,2022-08-24,12897.5,12953.25,12931.75,-43.0,0.004322543128513212,-0.0016598151043174525,1,-43.0,-46.0,-45.0,2022
MNQU22,2022-08-25,12931.75,13087.5,13151.0,127.0,0.012044000231987262,0.0048519579751671316,1,127.0,124.0,125.0,2022
MNQU22,2022-08-26,13151.0,12683.25,12629.75,-107.0,-0.03556763744201963,-0.004218161748763105,-1,107.0,104.0,105.0,2022
MNQU22,2022-08-29,12629.75,12553.0,12508.5,-89.0,-0.0060769215542667565,-0.0035449693300406704,-1,89.0,86.0,87.0,2022
MNQU22,2022-08-30,12508.5,12352.25,12354.5,4.5,-0.012491505776072276,0.00018215304903956842,-1,-4.5,-7.5,-6.5,2022
MNQU22,2022-08-31,12354.5,12335.75,12298.5,-74.5,-0.001517665627908893,-0.0030196785764950995,-1,74.5,71.5,72.5,2022
MNQU22,2022-09-01,12298.5,12195.0,12282.5,175.0,-0.008415660446395856,0.007175071750717521,-1,-175.0,-178.0,-177.0,2022
MNQU22,2022-09-02,12282.5,12110.5,12086.25,-48.5,-0.014003663749236672,-0.002002394616242076,-1,48.5,45.5,46.5,2022
MNQU22,2022-09-06,12086.25,12033.5,12016.0,-35.0,-0.004364463750129333,-0.0014542734865168327,-1,35.0,32.0,33.0,2022
MNQU22,2022-09-07,12016.0,12302.75,12262.75,-80.0,0.023864014647137166,-0.0032513056024059406,1,-80.0,-83.0,-82.0,2022
MNQU22,2022-09-08,12262.75,12277.25,12306.0,57.5,0.0011824427636542012,0.0023417296218615213,1,57.5,54.5,55.5,2022
MNQU22,2022-09-09,12306.0,12594.0,12595.0,2.0,0.023403217942467025,7.940289026531211e-05,1,2.0,-1.0,0.0,2022
MNQU22,2022-09-12,12595.0,12714.5,12734.5,40.0,0.009487892020643152,0.0015730071965078807,1,40.0,37.0,38.0,2022
MNQU22,2022-09-13,12734.5,12075.0,12048.75,-52.5,-0.051788448702344,-0.0021739130434782483,-1,52.5,49.5,50.5,2022
MNQU22,2022-09-14,12048.75,12045.25,12135.75,181.0,-0.00029048656499641723,0.007513335132105947,-1,-181.0,-184.0,-183.0,2022
MNQU22,2022-09-15,12135.75,11875.75,11939.25,127.0,-0.021424304225119983,0.005347030713849676,-1,-127.0,-130.0,-129.0,2022
MNQU23,2023-06-20,15272.25,15251.75,15261.25,19.0,-0.001342303851757265,0.0006228793417148992,-1,-19.0,-22.0,-21.0,2023
MNQU23,2023-06-21,15261.25,15096.25,15041.75,-109.0,-0.010811696289622419,-0.0036101680881013287,-1,109.0,106.0,107.0,2023
MNQU23,2023-06-22,15041.75,15160.5,15214.25,107.5,0.007894693104193218,0.003545397579235443,1,107.5,104.5,105.5,2023
MNQU23,2023-06-23,15214.25,15062.5,15059.0,-7.0,-0.009974201817375183,-0.00023236514522817497,-1,7.0,4.0,5.0,2023
MNQU23,2023-06-26,15059.0,14921.75,14861.25,-121.0,-0.009114151006042848,-0.004054484226045818,-1,121.0,118.0,119.0,2023
MNQU23,2023-06-27,14861.25,15138.75,15107.5,-62.5,0.018672722684834664,-0.00206423912145981,1,-62.5,-65.5,-64.5,2023
MNQU23,2023-06-28,15107.5,15104.25,15113.5,18.5,-0.00021512493794473286,0.0006124104142872788,-1,-18.5,-21.5,-20.5,2023
MNQU23,2023-06-29,15113.5,15079.5,15100.25,41.5,-0.002249644357693481,0.0013760403196392268,-1,-41.5,-44.5,-43.5,2023
MNQU23,2023-06-30,15100.25,15355.75,15341.0,-29.5,0.016920249664740705,-0.0009605522361330054,1,-29.5,-32.5,-31.5,2023
MNQU23,2023-07-05,15341.0,15385.75,15363.0,-45.5,0.00291701975099401,-0.0014786409502298703,1,-45.5,-48.5,-47.5,2023
MNQU23,2023-07-06,15363.0,15236.75,15243.5,13.5,-0.008217796003384792,0.0004430078592876363,-1,-13.5,-16.5,-15.5,2023
MNQU23,2023-07-07,15243.5,15250.75,15180.75,-140.0,0.0004756125561715674,-0.004589938199760613,1,-140.0,-143.0,-142.0,2023
MNQU23,2023-07-10,15180.75,15170.0,15178.5,17.0,-0.0007081336561105545,0.000560316413974915,-1,-17.0,-20.0,-19.0,2023
MNQU23,2023-07-11,15178.5,15218.25,15268.5,100.5,0.002618835853345214,0.003301956532452799,1,100.5,97.5,98.5,2023
MNQU23,2023-07-12,15268.5,15442.25,15439.0,-6.5,0.011379637816419486,-0.0002104615583868874,1,-6.5,-9.5,-8.5,2023
MNQU23,2023-07-13,15439.0,15718.25,15711.5,-13.5,0.018087311354362257,-0.0004294371192722357,1,-13.5,-16.5,-15.5,2023
MNQU23,2023-07-14,15711.5,15679.25,15684.0,9.5,-0.0020526366037615373,0.00030294816397469226,-1,-9.5,-12.5,-11.5,2023
MNQU23,2023-07-17,15684.0,15868.0,15838.0,-60.0,0.011731701096659108,-0.0018905974287874994,1,-60.0,-63.0,-62.0,2023
MNQU23,2023-07-18,15838.0,16008.75,15974.5,-68.5,0.010781032958706804,-0.0021394549855547895,1,-68.5,-71.5,-70.5,2023
MNQU23,2023-07-19,15974.5,15981.5,15963.25,-36.5,0.00043819837866609923,-0.0011419453743390928,1,-36.5,-39.5,-38.5,2023
MNQU23,2023-07-20,15963.25,15552.75,15590.5,75.5,-0.02571531486382783,0.002427223481377805,-1,-75.5,-78.5,-77.5,2023
MNQU23,2023-07-21,15590.5,15551.25,15537.5,-27.5,-0.0025175587697636725,-0.0008841732979664174,-1,27.5,24.5,25.5,2023
MNQU23,2023-07-24,15537.5,15527.25,15558.75,63.0,-0.0006596942880128243,0.0020286914939864342,-1,-63.0,-66.0,-65.0,2023
MNQU23,2023-07-25,15558.75,15702.0,15681.0,-42.0,0.00920703784044341,-0.0013374092472296928,1,-42.0,-45.0,-44.0,2023
MNQU23,2023-07-26,15681.0,15575.75,15601.5,51.5,-0.0067119443913016275,0.0016532109208224899,-1,-51.5,-54.5,-53.5,2023
MNQU23,2023-07-27,15601.5,15572.25,15572.25,0.0,-0.0018748197288722679,0.0,-1,-0.0,-3.0,-2.0,2023
MNQU23,2023-07-28,15572.25,15844.5,15844.5,0.0,0.017483022684583238,0.0,1,0.0,-3.0,-2.0,2023
MNQU23,2023-07-31,15844.5,15829.25,15842.5,26.5,-0.0009624790936918481,0.0008370579781100673,-1,-26.5,-29.5,-28.5,2023
MNQU23,2023-08-01,15842.5,15834.0,15817.75,-32.5,-0.0005365314817736833,-0.0010262725779967008,-1,32.5,29.5,30.5,2023
MNQU23,2023-08-02,15817.75,15435.0,15481.5,93.0,-0.02419749964438689,0.00301263362487858,-1,-93.0,-96.0,-95.0,2023
MNQU23,2023-08-03,15481.5,15440.75,15461.75,42.0,-0.00263217388495951,0.001360037562942118,-1,-42.0,-45.0,-44.0,2023
MNQU23,2023-08-04,15461.75,15378.0,15353.0,-50.0,-0.005416592559057021,-0.0016256990505917335,-1,50.0,47.0,48.0,2023
MNQU23,2023-08-07,15353.0,15445.0,15489.0,88.0,0.005992314205692795,0.0028488183878276896,1,88.0,85.0,86.0,2023
MNQU23,2023-08-08,15489.0,15333.0,15360.25,54.5,-0.010071663761379024,0.0017772125480988166,-1,-54.5,-57.5,-56.5,2023
MNQU23,2023-08-09,15360.25,15249.0,15176.5,-145.0,-0.00724272065884346,-0.004754410125254127,-1,145.0,142.0,143.0,2023
MNQU23,2023-08-10,15176.5,15205.5,15201.5,-8.0,0.001910849009982618,-0.00026306270757292527,1,-8.0,-11.0,-10.0,2023
MNQU23,2023-08-11,15201.5,15116.5,15090.25,-52.5,-0.005591553465118526,-0.0017365130817318386,-1,52.5,49.5,50.5,2023
MNQU23,2023-08-14,15090.25,15224.0,15262.0,76.0,0.008863338910886087,0.002496058854440264,1,76.0,73.0,74.0,2023
MNQU23,2023-08-15,15262.0,15089.0,15113.75,49.5,-0.01133534268116887,0.0016402677447147074,-1,-49.5,-52.5,-51.5,2023
MNQU23,2023-08-16,15113.75,14966.0,14950.0,-32.0,-0.009775866346869555,-0.0010690899371910145,-1,32.0,29.0,30.0,2023
MNQU23,2023-08-17,14950.0,14795.25,14787.75,-15.0,-0.01035117056856183,-0.0005069194504992991,-1,15.0,12.0,13.0,2023
MNQU23,2023-08-18,14787.75,14754.75,14746.75,-16.0,-0.002231576811888236,-0.0005421982751316889,-1,16.0,13.0,14.0,2023
MNQU23,2023-08-21,14746.75,14989.75,14992.75,6.0,0.01647820706257308,0.00020013676011942927,1,6.0,3.0,4.0,2023
MNQU23,2023-08-22,14992.75,14970.0,14969.25,-1.5,-0.0015174000767037565,-5.010020040074892e-05,-1,1.5,-1.5,-0.5,2023
MNQU23,2023-08-23,14969.25,15227.5,15187.5,-80.0,0.01725203333500347,-0.002626826465276677,1,-80.0,-83.0,-82.0,2023
MNQU23,2023-08-24,15187.5,14922.25,14884.75,-75.0,-0.01746502057613164,-0.0025130258506592673,-1,75.0,72.0,73.0,2023
MNQU23,2023-08-25,14884.75,15013.25,14981.25,-64.0,0.008632996859201603,-0.0021314505520123594,1,-64.0,-67.0,-66.0,2023
MNQU23,2023-08-28,14981.25,15045.5,15094.5,98.0,0.004288694201084686,0.0032567877438436366,1,98.0,95.0,96.0,2023
MNQU23,2023-08-29,15094.5,15426.5,15407.5,-38.0,0.021994766305607927,-0.0012316468414740323,1,-38.0,-41.0,-40.0,2023
MNQU23,2023-08-30,15407.5,15493.75,15493.75,0.0,0.005597923089404544,0.0,1,0.0,-3.0,-2.0,2023
MNQU23,2023-08-31,15493.75,15571.0,15540.75,-60.5,0.004985881403791748,-0.0019427140196519588,1,-60.5,-63.5,-62.5,2023
MNQU23,2023-09-01,15540.75,15513.0,15522.75,19.5,-0.0017856281067516466,0.0006285051247341134,-1,-19.5,-22.5,-21.5,2023
MNQU23,2023-09-05,15522.75,15551.0,15538.25,-25.5,0.001819909487687399,-0.0008198829657256601,1,-25.5,-28.5,-27.5,2023
MNQU23,2023-09-06,15538.25,15360.25,15393.5,66.5,-0.011455601499525403,0.002164678309272361,-1,-66.5,-69.5,-68.5,2023
MNQU23,2023-09-07,15393.5,15284.75,15286.0,2.5,-0.0070646701529866185,8.178086000754092e-05,-1,-2.5,-5.5,-4.5,2023
MNQU23,2023-09-08,15286.0,15264.25,15288.5,48.5,-0.001422870600549575,0.0015886794306958496,-1,-48.5,-51.5,-50.5,2023
MNQU23,2023-09-11,15288.5,15491.75,15476.0,-31.5,0.013294306177846105,-0.001016670163151323,1,-31.5,-34.5,-33.5,2023
MNQU23,2023-09-12,15476.0,15297.75,15301.25,7.0,-0.01151783406564999,0.00022879181578994157,-1,-7.0,-10.0,-9.0,2023
MNQU23,2023-09-13,15301.25,15347.0,15359.25,24.5,0.0029899518013234427,0.0007982016029191019,1,24.5,21.5,22.5,2023
MNQU23,2023-09-14,15359.25,15483.0,15480.0,-6.0,0.008057034034864907,-0.0001937608990505435,1,-6.0,-9.0,-8.0,2023
MNQU24,2024-06-24,19976.75,19831.5,19745.5,-172.0,-0.0072709524822606175,-0.004336535309986678,-1,172.0,169.0,170.0,2024
MNQU24,2024-06-25,19745.5,19980.5,19972.5,-16.0,0.01190144589906561,-0.0004003903806211184,1,-16.0,-19.0,-18.0,2024
MNQU24,2024-06-26,19972.5,19959.5,20017.25,115.5,-0.0006508949805983377,0.0028933590520805463,-1,-115.5,-118.5,-117.5,2024
MNQU24,2024-06-27,20017.25,20052.25,20025.25,-54.0,0.0017484919257140241,-0.0013464823149521576,1,-54.0,-57.0,-56.0,2024
MNQU24,2024-06-28,20025.25,19990.75,19949.75,-82.0,-0.001722824933521383,-0.002050948563710686,-1,82.0,79.0,80.0,2024
MNQU24,2024-07-01,19949.75,20007.75,20057.5,99.5,0.00290730460281452,0.0024865364671189383,1,99.5,96.5,97.5,2024
MNQU24,2024-07-02,20057.5,20225.5,20254.0,57.0,0.008375919232207485,0.0014091122592767569,1,57.0,54.0,55.0,2024
MNQU24,2024-07-05,20254.0,20623.0,20631.25,16.5,0.018218623481781382,0.0004000387916403003,1,16.5,13.5,14.5,2024
MNQU24,2024-07-08,20631.25,20624.5,20653.0,57.0,-0.0003271735837624412,0.0013818516812529325,-1,-57.0,-60.0,-59.0,2024
MNQU24,2024-07-09,20653.0,20664.5,20681.5,34.0,0.0005568198324699125,0.0008226668924968816,1,34.0,31.0,32.0,2024
MNQU24,2024-07-10,20681.5,20870.0,20906.5,73.0,0.009114425936223247,0.0017489218974604537,1,73.0,70.0,71.0,2024
MNQU24,2024-07-11,20906.5,20435.75,20443.5,15.5,-0.022516920574940813,0.00037923736589062784,-1,-15.5,-18.5,-17.5,2024
MNQU24,2024-07-12,20443.5,20675.75,20527.5,-296.5,0.011360579157189354,-0.007170235662551594,1,-296.5,-299.5,-298.5,2024
MNQU24,2024-07-15,20527.5,20620.75,20565.0,-111.5,0.00454268663987345,-0.002703587405889718,1,-111.5,-114.5,-113.5,2024
MNQU24,2024-07-16,20565.0,20578.0,20613.0,70.0,0.000632141988816004,0.0017008455632228081,1,70.0,67.0,68.0,2024
MNQU24,2024-07-17,20613.0,20056.25,20010.5,-91.5,-0.027009654101780467,-0.0022810844499844274,-1,91.5,88.5,89.5,2024
MNQU24,2024-07-18,20010.5,19823.75,19882.0,116.5,-0.009332600384797995,0.002938394602433947,-1,-116.5,-119.5,-118.5,2024
MNQU24,2024-07-19,19882.0,19768.75,19698.5,-140.5,-0.00569610703148582,-0.0035535883654758127,-1,140.5,137.5,138.5,2024
MNQU24,2024-07-22,19698.5,19994.25,19998.5,8.5,0.01501383354062491,0.00021256111131950917,1,8.5,5.5,6.5,2024
MNQU24,2024-07-23,19998.5,19987.5,19919.75,-135.5,-0.0005500412530939913,-0.003389618511569714,-1,135.5,132.5,133.5,2024
MNQU24,2024-07-24,19919.75,19217.25,19199.25,-36.0,-0.03526650685877086,-0.0009366584709050718,-1,36.0,33.0,34.0,2024
MNQU24,2024-07-25,19199.25,19215.75,19007.75,-416.0,0.0008594085706472576,-0.010824453898494735,1,-416.0,-419.0,-418.0,2024
MNQU24,2024-07-26,19007.75,19183.75,19152.25,-63.0,0.00925938104194346,-0.0016420147260051143,1,-63.0,-66.0,-65.0,2024
MNQU24,2024-07-29,19152.25,19240.5,19202.25,-76.5,0.004607813703350727,-0.0019879940749980562,1,-76.5,-79.5,-78.5,2024
MNQU24,2024-07-30,19202.25,18936.0,18970.75,69.5,-0.013865562629379324,0.0018351288550908507,-1,-69.5,-72.5,-71.5,2024
MNQU24,2024-07-31,18970.75,19436.75,19508.75,144.0,0.02456413162368376,0.0037043229963857893,1,144.0,141.0,142.0,2024
MNQU24,2024-08-01,19508.75,18976.25,19016.25,80.0,-0.02729544435189335,0.0021078980304327644,-1,-80.0,-83.0,-82.0,2024
MNQU24,2024-08-02,19016.25,18553.25,18548.25,-10.0,-0.02434759744954973,-0.0002694945629472256,-1,10.0,7.0,8.0,2024
MNQU24,2024-08-05,18548.25,17983.25,18004.25,42.0,-0.030461094712439185,0.0011677533260117112,-1,-42.0,-45.0,-44.0,2024
MNQU24,2024-08-06,18004.25,18340.5,18172.25,-336.5,0.018676145909993558,-0.009173686649764146,1,-336.5,-339.5,-338.5,2024
MNQU24,2024-08-07,18172.25,18090.75,17968.0,-245.5,-0.004484860157657922,-0.006785235548553814,-1,245.5,242.5,243.5,2024
MNQU24,2024-08-08,17968.0,18443.25,18489.5,92.5,0.02644979964381111,0.002507692516232174,1,92.5,89.5,90.5,2024
MNQU24,2024-08-09,18489.5,18608.25,18622.5,28.5,0.006422564158035549,0.000765789367619174,1,28.5,25.5,26.5,2024
MNQU24,2024-08-12,18622.5,18620.5,18618.25,-4.5,-0.00010739696603567772,-0.00012083456405576065,-1,4.5,1.5,2.5,2024
MNQU24,2024-08-13,18618.25,19059.75,19100.25,81.0,0.023713292065580704,0.002124896706410029,1,81.0,78.0,79.0,2024
MNQU24,2024-08-14,19100.25,19059.5,19133.0,147.0,-0.0021334799282731742,0.003856344605052575,-1,-147.0,-150.0,-149.0,2024
MNQU24,2024-08-15,19133.0,19581.5,19559.5,-44.0,0.023441174933361175,-0.0011235094349257846,1,-44.0,-47.0,-46.0,2024
MNQU24,2024-08-16,19559.5,19602.5,19597.75,-9.5,0.0021984202050153723,-0.00024231603111846134,1,-9.5,-12.5,-11.5,2024
MNQU24,2024-08-19,19597.75,19784.0,19850.5,133.0,0.009503641999719425,0.0033613020622724754,1,133.0,130.0,131.0,2024
MNQU24,2024-08-20,19850.5,19824.75,19820.0,-9.5,-0.0012971965441676003,-0.00023959949053586893,-1,9.5,6.5,7.5,2024
MNQU24,2024-08-21,19820.0,19871.5,19909.75,76.5,0.0025983854692230857,0.0019248672722240734,1,76.5,73.5,74.5,2024
MNQU24,2024-08-22,19909.75,19582.75,19556.75,-52.0,-0.016424113813583774,-0.001327699122952608,-1,52.0,49.0,50.0,2024
MNQU24,2024-08-23,19556.75,19799.75,19793.25,-13.0,0.012425377427230933,-0.0003282869733203242,1,-13.0,-16.0,-15.0,2024
MNQU24,2024-08-26,19793.25,19586.25,19572.25,-28.0,-0.010458110719563485,-0.0007147871593592425,-1,28.0,25.0,26.0,2024
MNQU24,2024-08-27,19572.25,19648.5,19640.25,-16.5,0.0038958218906870457,-0.000419879380105348,1,-16.5,-19.5,-18.5,2024
MNQU24,2024-08-28,19640.25,19455.5,19422.75,-65.5,-0.009406703071498601,-0.0016833286217264876,-1,65.5,62.5,63.5,2024
MNQU24,2024-08-29,19422.75,19404.25,19387.75,-33.0,-0.0009524912795562113,-0.0008503291804630164,-1,33.0,30.0,31.0,2024
MNQU24,2024-08-30,19387.75,19563.25,19615.5,104.5,0.009052107645291407,0.002670824121759008,1,104.5,101.5,102.5,2024
MNQU24,2024-09-03,19615.5,19036.25,19002.0,-68.5,-0.02953021844969539,-0.0017991988968415473,-1,68.5,65.5,66.5,2024
MNQU24,2024-09-04,19002.0,18966.25,18992.75,53.0,-0.001881380907272967,0.0013972187438213712,-1,-53.0,-56.0,-55.0,2024
MNQU24,2024-09-05,18992.75,18963.25,18936.25,-54.0,-0.001553224256624186,-0.0014238065732403715,-1,54.0,51.0,52.0,2024
MNQU24,2024-09-06,18936.25,18512.0,18457.0,-110.0,-0.022404119083767937,-0.0029710458081244617,-1,110.0,107.0,108.0,2024
MNQU24,2024-09-09,18457.0,18645.0,18689.5,89.0,0.010185837351682325,0.002386698846875923,1,89.0,86.0,87.0,2024
MNQU24,2024-09-10,18689.5,18858.75,18865.5,13.5,0.009055886995371631,0.0003579240405646722,1,13.5,10.5,11.5,2024
MNQU24,2024-09-11,18865.5,19199.5,19281.0,163.0,0.017704274999337466,0.004244902210995161,1,163.0,160.0,161.0,2024
MNQU24,2024-09-12,19281.0,19447.25,19442.0,-10.5,0.008622478087236152,-0.0002699610484773185,1,-10.5,-13.5,-12.5,2024
MNQU24,2024-09-13,19442.0,19529.75,19538.25,17.0,0.004513424544799971,0.00043523342592721725,1,17.0,14.0,15.0,2024
MNQU24,2024-09-16,19538.25,19418.75,19444.75,52.0,-0.006116207951070374,0.0013389121338911458,-1,-52.0,-55.0,-54.0,2024
MNQU24,2024-09-17,19444.75,19415.75,19436.5,41.5,-0.0014914051350621849,0.0010687199824883642,-1,-41.5,-44.5,-43.5,2024
MNQU24,2024-09-18,19436.5,19509.75,19355.25,-309.0,0.00376868263319019,-0.007919117364394768,1,-309.0,-312.0,-311.0,2024
MNQU24,2024-09-19,19355.25,19871.75,19836.5,-70.5,0.02668526627142498,-0.0017738749732660875,1,-70.5,-73.5,-72.5,2024
MNQU25,2025-06-23,21834.5,22055.0,22087.5,65.0,0.010098697016190039,0.0014735887553842808,1,65.0,62.0,63.0,2025
MNQU25,2025-06-24,22087.5,22421.5,22417.75,-7.5,0.01512167515563112,-0.00016725018397523161,1,-7.5,-10.5,-9.5,2025
MNQU25,2025-06-25,22417.75,22440.75,22457.0,32.5,0.0010259727225079285,0.00072412909550712,1,32.5,29.5,30.5,2025
MNQU25,2025-06-26,22457.0,22671.25,22684.5,26.5,0.009540455091953559,0.0005844406461927854,1,26.5,23.5,24.5,2025
MNQU25,2025-06-27,22684.5,22671.25,22756.5,170.5,-0.0005840992748352702,0.0037602690632407842,-1,-170.5,-173.5,-172.5,2025
MNQU25,2025-06-30,22756.5,22877.25,22912.0,69.5,0.005306176257332984,0.0015189762755576375,1,69.5,66.5,67.5,2025
MNQU25,2025-07-01,22912.0,22725.5,22703.25,-44.5,-0.008139839385474912,-0.0009790763679566883,-1,44.5,41.5,42.5,2025
MNQU25,2025-07-02,22703.25,22824.0,22847.0,46.0,0.005318621783224842,0.0010077111812127892,1,46.0,43.0,44.0,2025
MNQU25,2025-07-08,22878.25,22890.5,22895.5,10.0,0.0005354430518067499,0.00021843122692821737,1,10.0,7.0,8.0,2025
MNQU25,2025-07-09,22895.5,23036.5,23053.75,34.5,0.006158415409141638,0.0007488116684393198,1,34.5,31.5,32.5,2025
MNQU25,2025-07-10,23053.75,23028.75,23014.75,-28.0,-0.001084422274033492,-0.0006079357325082801,-1,28.0,25.0,26.0,2025
MNQU25,2025-07-11,23014.75,22980.5,22963.0,-35.0,-0.001488176061004376,-0.0007615151976675394,-1,35.0,32.0,33.0,2025
MNQU25,2025-07-14,22963.0,23042.25,23039.75,-5.0,0.0034512041109611147,-0.00010849634909781969,1,-5.0,-8.0,-7.0,2025
MNQU25,2025-07-15,23039.75,23089.75,23073.75,-32.0,0.0021701624366583516,-0.0006929481696423823,1,-32.0,-35.0,-34.0,2025
MNQU25,2025-07-16,23073.75,23072.0,23081.0,18.0,-7.584376185054698e-05,0.00039008321775302335,-1,-18.0,-21.0,-20.0,2025
MNQU25,2025-07-17,23081.0,23261.75,23263.5,3.5,0.007831116502751145,7.523079733906535e-05,1,3.5,0.5,1.5,2025
MNQU25,2025-07-18,23263.5,23212.5,23215.5,6.0,-0.002192275452962744,0.0001292407108239857,-1,-6.0,-9.0,-8.0,2025
MNQU25,2025-07-21,23215.5,23368.75,23337.5,-62.5,0.006601193168357389,-0.0013372559507889292,1,-62.5,-65.5,-64.5,2025
MNQU25,2025-07-22,23337.5,23239.0,23243.75,9.5,-0.004220674879485853,0.0002043977795946894,-1,-9.5,-12.5,-11.5,2025
MNQU25,2025-07-23,23243.75,23293.0,23302.0,18.0,0.0021188491529982034,0.0003863821749023888,1,18.0,15.0,16.0,2025
MNQU25,2025-07-24,23302.0,23415.5,23389.75,-51.5,0.004870826538494466,-0.0010996989173838179,1,-51.5,-54.5,-53.5,2025
MNQU25,2025-07-25,23389.75,23439.5,23423.0,-33.0,0.00212700007481903,-0.000703939930459252,1,-33.0,-36.0,-35.0,2025
MNQU25,2025-07-28,23423.0,23462.0,23494.0,64.0,0.0016650300986209565,0.001363907595260505,1,64.0,61.0,62.0,2025
MNQU25,2025-07-29,23494.0,23458.5,23439.75,-37.5,-0.0015110240912573625,-0.0007992838416778225,-1,37.5,34.5,35.5,2025
MNQU25,2025-07-30,23439.75,23394.75,23483.75,178.0,-0.0019198156976930614,0.0038042723260560685,-1,-178.0,-181.0,-180.0,2025
MNQU25,2025-07-31,23483.75,23379.0,23349.0,-60.0,-0.004460531218395736,-0.001283202874374445,-1,60.0,57.0,58.0,2025
MNQU25,2025-08-01,23349.0,22877.0,22894.75,35.5,-0.020214998501006498,0.0007758884469117877,-1,-35.5,-38.5,-37.5,2025
MNQU25,2025-08-04,22894.75,23266.5,23301.75,70.5,0.016237346990030543,0.0015150538327637353,1,70.5,67.5,68.5,2025
MNQU25,2025-08-05,23301.75,23171.25,23122.25,-98.0,-0.005600437735363228,-0.0021146895398392873,-1,98.0,95.0,96.0,2025
