pair,direction,thresh_usd,stop_mult,n,freq,wr,pf,avg_pnl,worst_mo,stop_med,edge_density,total
RTY_ES,LONG_A,60,2.0,52,0.24299065420560748,0.5961538461538461,1.0617956892965017,1.6201356458556477,0.3333333333333333,130.7940071820123,0.39367782048828825,84.24705358449368
RTY_ES,LONG_A,80,1.0,14,0.06542056074766354,0.2857142857142857,0.6238169130950755,-11.187246482660795,0.0,89.6903912922155,-0.7318759381179959,-156.62145075725113
RTY_ES,LONG_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTY_ES,LONG_A,100,1.0,4,0.018691588785046728,0.0,0.0,-52.43446203339521,0.0,107.7225942402676,-0.9800834024933682,-209.73784813358083
RTY_ES,LONG_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YM_ES,SHORT_A,40,1.0,184,0.8558139534883721,0.4673913043478261,0.8886899324591273,-2.9288149494534266,0.0,49.94259653475255,-2.5065207009275836,-538.9019506994305
YM_ES,SHORT_A,40,2.0,158,0.7348837209302326,0.5379746835443038,0.7044079969939384,-10.128256352187755,0.25,96.25955474111713,-7.443090714631001,-1600.2645036456652
YM_ES,SHORT_A,60,1.0,68,0.31627906976744186,0.5,1.1166956352601065,3.484798294975754,0.3333333333333333,72.86985950066591,1.1021687630620989,236.96628405835128
YM_ES,SHORT_A,60,2.0,45,0.20930232558139536,0.6,0.9971564180915077,-0.10022003477022044,0.4,133.40465732264954,-0.020976286347255443,-4.50990156465992
YM_ES,SHORT_A,80,1.0,37,0.17209302325581396,0.43243243243243246,0.9819004277243877,-0.6824285373419001,0.0,90.20616113744113,-0.11744119014721073,-25.249855881650305
YM_ES,SHORT_A,80,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YM_ES,SHORT_A,100,1.0,21,0.09767441860465116,0.42857142857142855,0.9976833436162219,-0.09429905856722917,0.0,113.3512002622348,-0.009210605720520059,-1.9802802299118127
YM_ES,SHORT_A,100,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YM_ES,LONG_A,40,1.0,174,0.8093023255813954,0.5172413793103449,1.0541246889467535,1.2885163280216132,0.2857142857142857,47.770866975689096,1.0427992608174916,224.2018410757607
YM_ES,LONG_A,40,2.0,162,0.7534883720930232,0.6358024691358025,1.029180915382904,0.7793306402352721,0.46153846153846156,92.41350595147134,0.5872165754330887,126.25156371811408
YM_ES,LONG_A,60,1.0,60,0.27906976744186046,0.5666666666666667,1.2221432205380116,6.357484882880658,0.2857142857142857,73.20945448193532,1.7741818277806487,381.4490929728395
YM_ES,LONG_A,60,2.0,43,0.2,0.6511627906976745,1.4566813152908769,11.13472440126294,0.2857142857142857,132.5562564811612,2.226944880252588,478.7931492543064
